MSI,first,second,third,label
0.4864018691588785,0.1555,0.235,0.418,Happy
0.7041111111111111,0.289,0.316,0.658,Happy
4.770097087378641,0.16,0.238,0.52,Happy
1.0801310975609757,0.2065,0.268,0.61375,Happy
0.333,0.225,0.28200000000000003,0.34,Happy
8.522734627831715,0.172,0.259,0.543,Happy
0.7733,0.315,0.4075,0.48775,Happy
5.735301886792453,0.227,0.282,0.57,Happy
0.9504772727272727,0.0895,0.202,0.40775000000000006,Happy
35.110414156626504,0.18,0.271,0.551,Happy
43.71476223776224,0.184,0.2765,0.6044999999999999,Happy
0.6774285714285714,0.216,0.249,0.9145,Happy
1.72415332197615,0.1625,0.245,0.4145,Happy
0.2774,0.158,0.235,0.259,Happy
0.8683204983012458,0.2065,0.284,0.6054999999999999,Happy
2.122420903954802,0.182,0.273,0.591,Happy
2.376121387283237,0.169,0.247,0.508,Happy
147.27985,0.1115,0.272,0.402,Happy
0.5864,0.274,0.55,0.836,Happy
0.36875342465753425,0.169,0.26,0.517,Happy
0.4218,0.17575,0.233,0.40974999999999995,Happy
0.6676857142857143,0.2145,0.272,0.5555,Happy
1.3448333333333333,0.07625,0.1,0.29675,Happy
2.180764705882353,0.22075,0.2985,0.552,Happy
3.912559071729958,0.17,0.249,0.44175000000000003,Happy
12.064024999999999,0.22675,0.27949999999999997,0.38325000000000004,Happy
0.9971,0.2915,0.4345,0.7577499999999999,Happy
7.308374760994264,0.17,0.249,0.537,Happy
14.554459854014599,0.151,0.263,0.401,Happy
5.542191489361702,0.166,0.237,0.502,Happy
7.061475247524752,0.161,0.229,0.445,Happy
0.7696000000000001,0.193,0.272,0.576,Happy
0.22725,0.20600000000000002,0.22499999999999998,0.24625,Happy
32.72062962962963,0.1725,0.2595,0.5337500000000001,Happy
2.656625,0.2215,0.2605,0.55975,Happy
4.330645575424117,0.1595,0.256,0.439,Happy
309.74906,0.194,0.306,0.6705,Sad
1.249189708141321,0.184,0.282,0.519,Sad
0.748848623853211,0.183,0.271,0.51625,Sad
32.42864379084968,0.194,0.274,0.5674999999999999,Sad
103.75861111111111,0.18,0.2955,0.55925,Sad
15.651576388888888,0.181,0.262,0.55925,Stressed
0.7061711711711712,0.17425000000000002,0.243,0.4005,Stressed
12.769376237623762,0.206,0.283,0.715,Stressed
0.5341395348837209,0.2145,0.263,0.3295,Stressed
0.6429596774193548,0.14875,0.2395,0.53125,Stressed
5.522944444444445,0.18474999999999997,0.2615,0.52775,Stressed
15.251910569105691,0.1595,0.228,0.386,Stressed
4.7998875000000005,0.17175,0.274,0.58275,Stressed
