MSI,first,second,third,label
0.34788636363636366,0.17250000000000001,0.235,0.366,Happy
0.3299055118110236,0.1835,0.249,0.3725,Happy
0.4052542372881356,0.18,0.289,0.579,Happy
0.4887577092511013,0.1915,0.288,0.605,Happy
0.3093051948051948,0.17125,0.2315,0.363,Happy
1.2968421052631578,0.198,0.262,0.661,Sad
1.9880714285714285,0.234,0.439,0.7467499999999999,Sad
8.961236842105263,0.19899999999999998,0.5815,1.2855,Sad
0.4389545454545455,0.239,0.3815,0.5457500000000001,Sad
0.9451666666666667,0.8757499999999999,0.9095,0.91625,Sad
1.0654074074074074,0.3355,0.679,0.9605,Sad
1.017642857142857,0.19375000000000003,0.36650000000000005,1.1849999999999998,Sad
2.783088888888889,0.251,0.525,0.808,Sad
1.1780108695652174,0.24,0.414,0.6492500000000001,Sad
0.7781238095238096,0.575,0.66,0.75,Sad
0.733718309859155,0.607,0.697,0.8414999999999999,Sad
0.4268085106382979,0.066,0.069,0.083,Stressed
0.3009230769230769,0.159,0.204,0.319,Stressed
0.4719873417721519,0.202,0.293,0.5475000000000001,Stressed
4.236349862258953,0.155,0.226,0.4025,Stressed
47.39596363636364,0.1335,0.429,0.947,Relaxed
0.7520459770114942,0.246,0.409,0.6945,Relaxed
0.512,0.19,0.281,0.534,Relaxed
2.177,0.2265,0.275,0.5575,Relaxed
1.4372941176470588,0.212,0.385,0.654,Relaxed
0.9203636363636364,0.34225,0.5549999999999999,0.839,Relaxed
0.8249714285714286,0.1955,0.3105,0.8345,Relaxed
0.6919510869565217,0.138,0.2265,0.4505,Relaxed
0.41492307692307695,0.172,0.237,0.4825,Relaxed
0.39303076923076924,0.179,0.239,0.428,Relaxed
0.44415652173913045,0.1845,0.274,0.488,Relaxed
0.3125,0.17875000000000002,0.2615,0.4305,Relaxed
0.4211643835616438,0.16999999999999998,0.226,0.4455,Relaxed
0.2835714285714286,0.16,0.25,0.395,Relaxed
1.0105850340136056,0.178,0.238,0.46975,Relaxed
0.7562827868852459,0.19074999999999998,0.33899999999999997,0.7337499999999999,Relaxed
0.4463142857142857,0.346,0.445,0.51225,Relaxed
0.475231884057971,0.346,0.438,0.568,Relaxed
5.137076923076923,0.175,0.3035,0.43175,Relaxed
0.5907571428571429,0.504,0.5654999999999999,0.6777500000000001,Relaxed
0.43624137931034485,0.31525,0.374,0.53325,Relaxed
0.45651968503937007,0.33,0.399,0.523,Relaxed
0.49017821782178217,0.38,0.479,0.571,Relaxed
0.5456262626262626,0.407,0.483,0.6585000000000001,Relaxed
106.79075,0.214,0.244,0.8724999999999998,Relaxed
