MSI,first,second,third,label
4.122586826347305,0.192,0.343,0.7495,Happy
4.007994974874372,0.176,0.29,0.7295,Happy
6.425638497652582,0.198,0.339,0.717,Happy
69.44549264705881,0.27275000000000005,0.5085,0.833,Happy
0.33155045871559635,0.171,0.24,0.38,Happy
0.3257704918032787,0.187,0.246,0.369,Happy
0.36297142857142856,0.176,0.252,0.41,Happy
0.34788636363636366,0.17250000000000001,0.235,0.366,Happy
0.363325,0.16775,0.2425,0.43,Happy
0.36667073170731707,0.18024999999999997,0.259,0.5195,Happy
0.37144,0.1765,0.2625,0.428,Happy
0.3299055118110236,0.1835,0.249,0.3725,Happy
0.27431578947368424,0.162,0.20400000000000001,0.324,Happy
0.7115402298850575,0.589,0.68,0.8135,Sad
0.656304761904762,0.571,0.633,0.7,Stressed
0.6950281690140845,0.6,0.68,0.7605,Stressed
0.06705434782608696,0.034,0.066,0.0965,Relaxed
6.6105612009237875,0.028,0.074,0.1,Relaxed
0.4237619047619048,0.323,0.391,0.488,Relaxed
0.59148,0.4895,0.573,0.6745000000000001,Relaxed
0.3458977272727273,0.18,0.2355,0.399,Relaxed
0.4076144578313253,0.242,0.333,0.5165,Relaxed
4.5602470588235295,0.281,0.412,0.748,Relaxed
0.4021574074074074,0.30324999999999996,0.3645,0.4455,Relaxed
0.4463142857142857,0.346,0.445,0.51225,Relaxed
0.502015873015873,0.3385,0.414,0.6745000000000001,Relaxed
0.475231884057971,0.346,0.438,0.568,Relaxed
