MSI,first,second,third,label
0.8721511627906977,0.20925,0.326,0.451,Happy
0.4636478873239437,0.20600000000000002,0.317,0.5765,Happy
0.3762747747747748,0.21125,0.288,0.4704999999999999,Happy
2.3692015503875967,0.19074999999999998,0.3165,0.5662499999999999,Happy
0.6252702702702703,0.3065,0.423,0.7464999999999999,Happy
2.3054844720496894,0.346,0.515,0.783,Happy
56.5155873015873,0.3505,0.576,0.769,Happy
1.6026666666666667,0.549,0.826,1.328,Happy
60.735662650602414,0.302,0.403,0.654,Happy
0.7890243902439025,0.27,0.395,0.491,Happy
13.759215384615384,0.27175000000000005,0.375,0.64425,Happy
4.271854368932039,0.278,0.368,0.5215000000000001,Happy
0.9606134453781513,0.288,0.4175,0.653,Happy
17.060744827586205,0.082,0.34,0.539,Happy
0.4281014492753623,0.258,0.328,0.447,Happy
1.1757777777777778,0.693,0.742,0.796,Happy
3.8826553846153846,0.259,0.405,0.597,Happy
1139.198709090909,0.368,0.603,0.8085,Happy
90.84969767441861,0.4405,0.594,0.679,Happy
17.229756388415673,0.059,0.231,0.441,Happy
420.1312,0.298,0.4515,0.63425,Happy
0.8097647058823529,0.384,0.529,1.315,Happy
0.7183716814159292,0.28725,0.393,0.583,Happy
2.5498000000000003,0.461,0.52,0.6335,Happy
0.44606666666666667,0.317,0.373,0.519,Happy
0.44176923076923075,0.3205,0.4225,0.54125,Happy
0.42543333333333333,0.3005,0.41000000000000003,0.51925,Happy
1038.4903103448275,0.393,0.516,1.036,Happy
0.582173076923077,0.07575,0.3495,0.51275,Happy
1.1414444444444445,0.41700000000000004,0.745,1.1669999999999998,Happy
52.52184905660378,0.25,0.403,0.815,Happy
0.47526666666666667,0.28400000000000003,0.347,0.5820000000000001,Happy
134.17997641509433,0.27875000000000005,0.376,0.605,Happy
0.5046060606060606,0.225,0.367,0.524,Happy
0.9654,0.347,0.597,1.032,Happy
0.4182,0.328,0.455,0.486,Happy
0.5097804878048781,0.268,0.387,0.565,Happy
1057.9555454545455,0.307,0.414,0.5435000000000001,Happy
1.0167058823529411,0.191,0.507,0.753,Happy
1120.3200222222222,0.061,0.399,0.789,Happy
1.7093,0.7957500000000001,1.52,2.04325,Happy
1929.749,0.37,0.555,0.8465,Happy
6.8916834319526625,0.298,0.3975,0.58675,Happy
68.99310526315789,0.4065,0.516,0.8935,Happy
0.8112083333333333,0.24525,0.3465,0.4575,Happy
0.36708823529411766,0.2425,0.3265,0.438,Happy
1402.1586976744186,0.059,0.061,0.075,Happy
0.2686551724137931,0.058,0.059,0.529,Happy
0.5416136363636364,0.058,0.063,0.46775,Happy
0.7337603305785124,0.258,0.374,0.567,Happy
0.44633333333333336,0.357,0.3925,0.54575,Happy
0.6949255319148936,0.25,0.371,0.6585000000000001,Happy
7.309216216216216,0.24975,0.3365,0.55625,Happy
305.025225,0.248,0.3965,0.716,Happy
1.2221923076923076,0.47724999999999995,0.614,0.8105,Happy
0.15056666666666665,0.059,0.06,0.063,Happy
0.25142857142857145,0.058,0.0595,0.3985000000000001,Happy
90.54571186440678,0.337,0.509,0.812,Happy
0.8997333333333333,0.218,0.367,0.7635000000000001,Happy
0.5958214285714286,0.2365,0.377,0.581,Happy
0.7172553191489361,0.334,0.397,0.576,Happy
0.7430408163265306,0.2745,0.376,0.655,Happy
0.9670408970976253,0.25,0.3555,0.52675,Happy
4171.437,0.30474999999999997,0.4875,0.7752500000000001,Happy
0.505,0.33875,0.416,0.6060000000000001,Happy
0.5538571428571428,0.30125,0.3505,0.4355,Happy
6.309267716535433,0.251,0.365,0.528,Happy
0.5942352941176471,0.313,0.41000000000000003,0.5565,Happy
10.957215053763441,0.277,0.385,0.534,Happy
1.1864227405247814,0.258,0.365,0.529,Happy
0.46358333333333335,0.24,0.4545,0.596,Happy
5.5929473684210524,0.058,0.077,0.408,Happy
15.018362068965518,0.066,0.3215,0.517,Happy
4.283258064516129,0.259,0.356,0.5255000000000001,Happy
0.811409090909091,0.36050000000000004,0.5715,1.3399999999999999,Happy
21.411765432098765,0.225,0.348,0.557,Happy
1.1647,0.445,0.501,1.1417500000000003,Happy
0.5532135922330097,0.28200000000000003,0.406,0.573,Happy
450.3331388888889,0.28374999999999995,0.4335,0.5682499999999999,Happy
51.41135555555556,0.278,0.45,0.71,Happy
131.32104166666667,0.06,0.066,0.36975,Happy
0.666421875,0.1935,0.3265,0.44375000000000003,Happy
2.729724637681159,0.358,0.556,0.865,Happy
19.16322222222222,0.355,0.594,0.811,Happy
65.13666666666667,0.40175,0.589,0.7749999999999999,Happy
0.9255261261261262,0.2185,0.336,0.5355000000000001,Sad
1.612823708206687,0.25,0.365,0.53,Sad
54.565333333333335,0.20375,0.2355,0.4255,Sad
1.892324561403509,0.288,0.3765,0.495,Sad
9.3318125,0.6465000000000001,0.963,1.7745,Sad
1.3547333333333333,0.505,0.692,1.7795,Sad
0.6157311827956989,0.328,0.442,0.642,Sad
2.2193756097560975,0.288,0.384,0.537,Sad
0.6448395061728395,0.307,0.442,0.61275,Sad
1.843345588235294,0.316,0.4265,0.546,Sad
2.6261911764705883,0.309,0.427,0.63675,Sad
681.7336166666666,0.41274999999999995,0.504,0.67325,Sad
1.52,0.066,0.259,0.684,Sad
0.43675,0.30975,0.4035,0.45775,Sad
2.3396470588235294,0.3355,0.5145,1.0165,Sad
6.9805,0.35324999999999995,0.4625,1.211,Sad
5.616625,1.3439999999999999,2.412,3.9404999999999997,Sad
5.740616216216216,0.337,0.51,0.674,Sad
0.900319587628866,0.298,0.413,0.615,Sad
0.48047826086956524,0.287,0.388,0.524,Sad
0.4486727272727273,0.268,0.357,0.451,Sad
1.3935600000000001,0.268,0.377,0.527,Sad
29.169942857142857,0.16925,0.4215,0.82075,Sad
0.6513333333333333,0.32699999999999996,0.4375,0.9800000000000001,Stressed
0.5548909090909091,0.20725,0.2975,0.50275,Stressed
0.629,0.258,0.365,0.527,Stressed
0.435375,0.2525,0.4635,0.5705,Stressed
0.5496666666666666,0.345,0.566,0.69,Stressed
51.942673469387756,0.363,0.459,0.709,Stressed
1.3550597014925374,0.3375,0.503,0.7885,Stressed
3.4775571428571426,0.31925000000000003,0.46599999999999997,0.83275,Stressed
0.42777777777777776,0.202,0.528,0.577,Stressed
0.5311612903225806,0.221,0.374,0.5425,Stressed
4.61735632183908,0.212,0.394,0.641,Stressed
4.46802962962963,0.1785,0.307,0.536,Stressed
64.50291666666666,0.07075,0.47250000000000003,0.6655,Stressed
496.97375,0.24,0.3835,0.77075,Stressed
0.4447391304347826,0.3375,0.457,0.5365,Stressed
18.914583333333333,0.3554999999999999,0.5435000000000001,0.89925,Stressed
0.5457608695652174,0.3005,0.4325,0.56475,Stressed
0.615,0.33999999999999997,0.393,0.4555,Stressed
0.7299347826086957,0.307,0.4065,0.50325,Stressed
0.75104,0.3355,0.4215,0.62725,Stressed
0.5681219512195121,0.2255,0.355,0.51,Stressed
0.354875,0.25975000000000004,0.3215,0.4445,Stressed
0.6933333333333334,0.37174999999999997,0.6135,0.95425,Stressed
0.6305882352941177,0.352,0.5,0.689,Stressed
1.0681793103448276,0.307,0.396,0.659,Stressed
0.8008064516129032,0.26,0.393,0.863,Stressed
96.07411111111111,0.2655,0.406,0.6365,Stressed
0.44944117647058823,0.263,0.4355,0.5445000000000001,Stressed
0.6216538461538461,0.31975000000000003,0.4215,0.518,Stressed
0.45479411764705885,0.278,0.3625,0.48725,Stressed
0.5959714285714286,0.317,0.415,0.6085,Stressed
1.1928571428571428,0.213,0.278,0.5660000000000001,Stressed
0.6434,0.384,0.441,0.863,Stressed
18.083488888888887,0.289,0.364,0.489,Stressed
1.8809473684210527,0.2255,0.346,0.7485,Stressed
1.4005813953488373,0.3085,0.394,0.6859999999999999,Stressed
0.6595202702702703,0.259,0.384,0.62325,Stressed
1.1126339285714286,0.18975000000000003,0.336,0.547,Stressed
207.68813684210525,0.3075,0.456,0.8955,Stressed
0.942630303030303,0.346,0.46599999999999997,0.663,Stressed
0.5143191489361703,0.306,0.384,0.546,Stressed
0.6534,0.469,0.594,0.932,Stressed
0.8994375,0.336,0.4505,0.65375,Stressed
1.1955,0.3895,0.5395000000000001,0.64275,Stressed
5.4553548387096775,0.0735,0.413,0.754,Stressed
0.49852380952380954,0.356,0.469,0.627,Stressed
0.41264285714285714,0.31825000000000003,0.4145,0.55,Stressed
0.49933333333333335,0.32925,0.437,0.7075,Stressed
0.7664166666666666,0.23875,0.395,0.618,Stressed
0.627421052631579,0.2105,0.3965,0.6074999999999999,Stressed
37.42013636363637,0.06125,0.2685,0.47025,Stressed
0.8550340909090909,0.29074999999999995,0.4375,0.5435000000000001,Stressed
1.3622290502793295,0.258,0.356,0.504,Stressed
0.527036866359447,0.269,0.396,0.543,Stressed
23.599270833333335,0.238,0.329,0.52625,Stressed
0.28192045454545456,0.163,0.1925,0.34650000000000003,Relaxed
0.41375,0.27225,0.2925,0.43399999999999994,Relaxed
1325.601515625,0.41074999999999995,0.5565,0.9217500000000001,Relaxed
0.3894035087719298,0.059,0.073,0.495,Relaxed
0.3823333333333333,0.2305,0.351,0.5127499999999999,Relaxed
0.7328571428571429,0.3484999999999999,0.4765,0.62275,Relaxed
1065.3641,0.7377499999999999,1.843,4.13,Relaxed
0.7032884615384616,0.4755,0.5715,0.7717499999999999,Relaxed
1122.7315909090908,0.34924999999999995,0.5475000000000001,0.8265,Relaxed
444.33005882352944,0.364,0.488,0.708,Relaxed
0.8941965811965812,0.442,0.584,0.702,Relaxed
164.91324590163936,0.423,0.586,0.839,Relaxed
1.6438533333333332,0.2435,0.416,0.5694999999999999,Relaxed
1.3592692307692307,0.07500000000000001,0.46599999999999997,0.88625,Relaxed
0.5675882352941176,0.281,0.376,0.529,Relaxed
1.3276818181818182,0.35175,0.4385,0.55575,Relaxed
0.43118181818181817,0.29375,0.40800000000000003,0.48,Relaxed
0.5280238095238096,0.322,0.4365,0.534,Relaxed
21.5601875,0.42274999999999996,0.524,0.7270000000000001,Relaxed
