MSI,first,second,third,label
0.284,0.071,0.129,0.23325,Sad
0.6902830188679245,0.194,0.285,0.745,Sad
1.0426315789473684,0.30674999999999997,0.589,1.01875,Sad
0.9373636363636364,0.257,0.336,0.61,Sad
0.21794230769230769,0.096,0.106,0.12425,Sad
40.1423063063063,0.13,0.2,0.348,Sad
10.113395348837209,0.202,0.283,0.506,Sad
3.017648936170213,0.19,0.2725,0.5302500000000001,Sad
1.4716166281755196,0.177,0.243,0.417,Sad
6.427499999999999,0.19124999999999998,0.275,0.47525,Sad
0.3727692307692308,0.1385,0.2,0.4,Sad
0.6454797507788163,0.067,0.158,0.296,Sad
0.3284,0.16249999999999998,0.2375,0.33875,Sad
0.48391525423728815,0.074,0.274,0.5509999999999999,Sad
0.6440571428571429,0.173,0.2425,0.42524999999999996,Sad
0.7199478260869565,0.189,0.258,0.4005,Sad
2.1647011494252872,0.258,0.453,1.4009999999999998,Sad
9.699702380952381,0.15875,0.2195,0.41175,Sad
0.6438181818181818,0.16975,0.2375,0.38425,Sad
0.5035777777777778,0.20550000000000002,0.283,0.4765,Stressed
0.502909090909091,0.2325,0.415,0.542,Stressed
4.440287671232877,0.257,0.468,0.783,Stressed
2.3098351648351647,0.2335,0.342,0.8734999999999999,Stressed
7.680324324324324,0.0845,0.22,0.608,Stressed
8.1536525,0.107,0.144,0.24225,Stressed
0.36733333333333335,0.1985,0.269,0.301,Stressed
17.285600000000002,0.26225,0.3435,0.45075000000000004,Stressed
24.302874617737004,0.182,0.242,0.4215,Stressed
0.3213958333333333,0.1925,0.2275,0.34225,Stressed
67.06469565217391,0.6405000000000001,0.8025,1.07675,Stressed
72.70516666666667,0.24575,0.4005,0.54925,Stressed
1.9707078651685392,0.218,0.337,0.716,Stressed
0.9395789473684211,0.399,0.665,1.247,Relaxed
1.962764705882353,0.1625,0.2965,0.7042499999999999,Relaxed
1.7189268292682927,0.20825,0.312,0.72675,Relaxed
1.794,0.4595,0.7164999999999999,1.13425,Relaxed
0.829725,0.247,0.7055,0.9575,Relaxed
1.2588125,0.21525,0.3645,0.55125,Relaxed
2.3954999999999997,0.2265,0.272,0.6295000000000001,Relaxed
0.6373157894736842,0.222,0.266,0.605,Relaxed
1.0720416666666666,0.27225,0.453,0.948,Relaxed
60.7958431372549,0.1825,0.266,0.664,Relaxed
5.4703739130434785,0.199,0.324,0.694,Relaxed
0.40554054054054056,0.186,0.267,0.483,Relaxed
0.45936496350364964,0.183,0.217,0.446,Relaxed
0.6532428991185113,0.146,0.225,0.427,Relaxed
0.385,0.208,0.275,0.482,Relaxed
1.8723979933110368,0.14500000000000002,0.245,0.5275000000000001,Relaxed
0.49233333333333335,0.245,0.474,0.507,Relaxed
0.37119298245614035,0.174,0.266,0.391,Relaxed
0.7981014492753623,0.201,0.264,0.458,Relaxed
0.20241111111111112,0.183,0.201,0.215,Relaxed
8.76679222972973,0.16,0.242,0.474,Relaxed
5.128570666666667,0.178,0.2415,0.449,Relaxed
