MSI,first,second,third,label
0.5160377358490567,0.216,0.323,0.715,Sad
3.4347807017543857,0.26575000000000004,0.3635,0.6845000000000001,Sad
23.575405529953915,0.277,0.369,0.624,Stressed
2.8950430107526883,0.262,0.332,0.559,Stressed
0.5296473988439306,0.267,0.386,0.623,Stressed
6.42117438692098,0.194,0.327,0.552,Stressed
12.164038461538462,0.245,0.347,0.57375,Stressed
2.2127363636363637,0.25875000000000004,0.3705,0.6145,Stressed
25.727438202247193,0.236,0.421,0.758,Stressed
0.5424666666666667,0.262,0.393,0.7335,Stressed
12.47682392026578,0.303,0.422,0.709,Stressed
0.6532432432432432,0.32925000000000004,0.485,0.733,Stressed
6.383079144385027,0.2465,0.365,0.629,Stressed
1.3457420814479637,0.219,0.343,0.59,Stressed
0.3843877551020408,0.241,0.314,0.504,Stressed
1.324412162162162,0.425,0.613,0.87025,Stressed
17.08484,0.27,0.382,0.592,Stressed
0.5130983050847457,0.2555,0.362,0.588,Stressed
0.7858987951807229,0.2375,0.352,0.637,Stressed
0.8067027027027027,0.2335,0.4165,0.747,Stressed
0.5418220858895706,0.254,0.345,0.5645,Stressed
535.5412474226804,0.26,0.374,0.64,Stressed
1.7250987654320988,0.219,0.314,0.601,Stressed
1.2055652173913043,0.2975,0.551,0.8647499999999999,Stressed
2.1194,0.36975,0.6984999999999999,1.08225,Stressed
2.5896844919786095,0.245,0.378,0.6395,Stressed
0.678439024390244,0.17975000000000002,0.303,0.59525,Stressed
0.6030142857142857,0.26675000000000004,0.391,0.59725,Stressed
0.5902745098039216,0.269,0.374,0.677,Stressed
4.126141463414634,0.267,0.393,0.67,Stressed
147.53907272727272,0.243,0.36,0.7005,Stressed
0.541063829787234,0.22725,0.289,0.572,Stressed
71.89347239263803,0.2745,0.388,0.6725000000000001,Stressed
0.8567456140350878,0.275,0.345,0.6105,Stressed
0.6630972762645915,0.244,0.357,0.607,Stressed
3.8171875,0.21225,0.345,0.6194999999999999,Stressed
16.17843137254902,0.433,0.815,1.0779999999999998,Stressed
0.5519461077844311,0.244,0.327,0.5205,Stressed
4.5306106194690265,0.125,0.281,0.537,Stressed
1.5634454545454546,0.24725,0.3755,0.6857500000000001,Stressed
2.000103032820939,0.244,0.378,0.657,Stressed
0.6030545454545455,0.268,0.473,0.739,Stressed
7.744913385826772,0.2625,0.412,0.7075,Stressed
0.366075,0.1665,0.298,0.495,Relaxed
1.2000967741935484,0.152,0.1905,0.92825,Relaxed
28.5850625,0.30725,0.4355,0.752,Relaxed
0.5422631578947369,0.267,0.375,0.776,Relaxed
0.9091518987341772,0.302,0.454,0.958,Relaxed
0.5076734693877551,0.266,0.332,0.612,Relaxed
46.19361016949153,0.252,0.354,0.6275,Relaxed
0.9425866666666667,0.252,0.37,0.644,Relaxed
0.5601527777777778,0.3005,0.4255,0.69175,Relaxed
0.8666754385964912,0.2665,0.374,0.6935,Relaxed
0.48474606741573034,0.21,0.311,0.507,Relaxed
1.3345549738219895,0.252,0.343,0.6194999999999999,Relaxed
0.921787951807229,0.2775,0.434,0.7124999999999999,Relaxed
104.78810743801652,0.25625,0.383,0.6785,Relaxed
1.2453597122302158,0.262,0.341,0.64875,Relaxed
0.7672335766423358,0.256,0.391,0.668,Relaxed
1.8730759493670885,0.269,0.373,0.634,Relaxed
0.5936535714285714,0.269,0.334,0.5742499999999999,Relaxed
0.6139665841584159,0.257,0.366,0.649,Relaxed
19.395024390243904,0.28200000000000003,0.459,0.701,Relaxed
0.6436405529953917,0.289,0.438,0.739,Relaxed
92.50381138790036,0.248,0.365,0.67,Relaxed
25.43257142857143,0.254,0.366,0.6715,Relaxed
54.812063960639605,0.244,0.353,0.604,Relaxed
111.31824742268041,0.248,0.323,0.555,Relaxed
24.58660244648318,0.249,0.401,0.6655,Relaxed
0.7439032258064516,0.311,0.486,0.8355,Relaxed
24.01400395256917,0.242,0.364,0.6,Relaxed
0.6122413793103448,0.22975,0.351,0.5974999999999999,Relaxed
91.85454954954955,0.23249999999999998,0.341,0.5555000000000001,Relaxed
0.918095041322314,0.23725,0.356,0.5845,Relaxed
2.1864,0.2405,0.328,0.585,Relaxed
0.5096666666666667,0.27375000000000005,0.3855,0.66875,Relaxed
1.0243259911894274,0.253,0.339,0.601,Relaxed
2.1180403726708072,0.233,0.4,0.68875,Relaxed
1.1587818181818181,0.0975,0.348,0.631,Relaxed
4.334471186440678,0.2695,0.399,0.61975,Relaxed
32.75320833333333,0.23575,0.397,0.5922499999999999,Relaxed
0.5121228070175439,0.257,0.373,0.678,Relaxed
0.6386825396825396,0.253,0.385,0.588,Relaxed
0.7580625,0.245,0.349,0.6944999999999999,Relaxed
14.8342688172043,0.298,0.423,0.798,Relaxed
33.339852173913044,0.256,0.365,0.64375,Relaxed
9.499690104166667,0.245,0.39,0.67675,Relaxed
31.895262295081967,0.188,0.33,0.68,Relaxed
3.8065616438356162,0.306,0.443,0.768,Relaxed
