MSI,first,second,third,label
1.7172445604873803,0.355,0.491,0.745,Happy
1.2142770270270271,0.35975,0.471,0.7045,Happy
1.4817222222222222,0.36275,0.46799999999999997,0.6014999999999999,Happy
0.7177945205479452,0.353,0.448,0.575,Happy
0.5298,0.3305,0.432,0.61525,Happy
0.6314655172413793,0.29324999999999996,0.5325,0.71825,Happy
47.282375,0.41200000000000003,0.5640000000000001,0.891,Happy
0.6838518518518518,0.333,0.471,0.7095,Happy
1.1230779610194903,0.371,0.505,0.7144999999999999,Happy
0.6649,0.211,0.4905,0.868,Happy
1.8831764705882352,0.467,0.646,1.336,Happy
11.750253623188405,0.31975000000000003,0.445,0.6005,Happy
1.6056206896551724,0.329,0.4355,0.6255000000000001,Happy
1.9054863636363637,0.32875000000000004,0.4685,0.6545000000000001,Happy
1.8083448275862068,0.3345,0.441,0.67,Sad
5.610660493827161,0.3535,0.46299999999999997,0.7084999999999999,Sad
1.3620454545454546,0.35424999999999995,0.548,0.8147500000000001,Sad
3.590323529411765,0.4605,0.6114999999999999,1.1512499999999999,Stressed
1.3740615835777126,0.361,0.544,0.828,Stressed
2.5566022727272726,0.419,0.5854999999999999,1.18175,Stressed
1.2931148325358852,0.383,0.536,0.699,Stressed
28.139877192982457,0.354,0.455,0.8124999999999999,Stressed
0.847297619047619,0.40025,0.491,0.6910000000000001,Stressed
1.2036428571428572,0.681,0.954,1.4485,Stressed
6.674552631578948,0.45475000000000004,0.581,1.0285000000000002,Stressed
0.5233684210526316,0.2615,0.361,0.6799999999999999,Stressed
2.3799565217391305,0.31,0.504,0.686,Stressed
4.584791208791209,0.4885,0.6265000000000001,0.899,Stressed
4.568883720930232,0.35,0.465,0.6715,Stressed
1.8718333333333332,0.22475,0.549,1.0510000000000002,Stressed
1.1655463917525772,0.321,0.456,0.61,Stressed
0.9175555555555556,0.21200000000000002,0.5549999999999999,1.188,Stressed
0.839764705882353,0.3595,0.518,0.70475,Stressed
0.5289391304347826,0.314,0.409,0.5635,Stressed
0.8098092783505154,0.34175,0.4395,0.5892499999999999,Stressed
0.7950627802690583,0.369,0.497,0.719,Stressed
3.538235294117647,0.291,0.68,1.933,Stressed
1.341457627118644,0.34,0.436,0.593,Stressed
0.7435882352941177,0.488,0.778,0.921,Stressed
0.7322280701754386,0.377,0.462,0.626,Stressed
0.7824583333333334,0.41774999999999995,0.5225,0.761,Stressed
0.9039111111111111,0.387,0.61,0.948,Stressed
1.369,0.3665,0.567,0.7015,Stressed
1.7327142857142857,0.34475,0.5145,0.7115,Relaxed
1.1269787234042552,0.335,0.446,0.6315,Relaxed
0.794,0.2155,0.5665,1.34575,Relaxed
6.028215189873418,0.3735,0.806,1.5975000000000001,Relaxed
0.6212564102564102,0.39225000000000004,0.4985,0.6757500000000001,Relaxed
1.3026190476190476,0.229,0.633,1.163,Relaxed
0.48059999999999997,0.348,0.483,0.635,Relaxed
1.0218923076923077,0.4075,0.571,0.82,Relaxed
35.36875,0.347,0.4665,0.6832500000000001,Relaxed
0.7609826086956522,0.361,0.48,0.668,Relaxed
4.879442307692308,0.3435,0.4815,0.6225,Relaxed
1.8024,0.583,0.622,0.802,Relaxed
1.7201923076923076,0.34175,0.63,0.9855,Relaxed
0.7528510638297873,0.39975,0.6045,0.857,Relaxed
6.327180790960452,0.394,0.648,0.938,Relaxed
0.6012777777777778,0.37224999999999997,0.4715,0.62225,Relaxed
4.480066666666667,0.35324999999999995,0.47150000000000003,0.62525,Relaxed
0.5727142857142857,0.3325,0.498,0.63575,Relaxed
1.5044,0.679,1.098,2.309,Relaxed
0.9916676217765044,0.344,0.453,0.606,Relaxed
0.55,0.355,0.4835,0.7124999999999999,Relaxed
1.6192409638554217,0.3565,0.504,0.6325000000000001,Relaxed
50.30409375,0.36949999999999994,0.469,0.6432500000000001,Relaxed
0.8305438596491228,0.33,0.427,0.59775,Relaxed
