MSI,first,second,third,label
18.629160990712077,0.151,0.211,0.4345,Happy
0.5161659836065574,0.141,0.195,0.417,Happy
3.1620384204909286,0.187,0.274,0.469,Happy
0.7906643356643357,0.152,0.222,0.41300000000000003,Happy
3.1552014051522246,0.165,0.241,0.456,Happy
0.38122727272727275,0.13725,0.2055,0.4,Happy
0.48445864661654137,0.207,0.293,0.45725000000000005,Happy
2.2316289682539683,0.198,0.2745,0.434,Happy
0.7477179487179487,0.22325,0.314,0.45,Happy
0.7976648648648649,0.21025,0.302,0.40575,Happy
0.5325038674033149,0.15,0.209,0.38,Stressed
0.41671938775510203,0.139,0.201,0.413,Stressed
0.4480909090909091,0.2115,0.364,0.6014999999999999,Stressed
0.9218117254528122,0.198,0.2855,0.456,Stressed
0.35742857142857143,0.155,0.236,0.403,Stressed
19.084053571428573,0.202,0.3,0.61025,Stressed
0.5523096234309623,0.222,0.343,0.4885,Stressed
0.8141486486486487,0.2395,0.3565,0.486,Stressed
0.6496243093922652,0.173,0.295,0.498,Stressed
0.6714126984126983,0.1525,0.189,0.5365,Stressed
0.8136009732360098,0.149,0.222,0.351,Stressed
1.1362284760314811,0.144,0.211,0.366,Stressed
1.3921919575113808,0.19,0.262,0.383,Stressed
1.5771108213820078,0.188,0.2705,0.41674999999999995,Stressed
5.021,0.2,0.3295,0.6247499999999999,Stressed
0.8057695652173913,0.21875,0.337,0.5042500000000001,Stressed
1.074227848101266,0.2095,0.301,0.458,Stressed
0.7843821656050955,0.203,0.262,0.409,Stressed
0.42629924242424244,0.2,0.281,0.4455,Stressed
1.0445714285714285,0.176,0.256,0.408,Stressed
0.41690687022900763,0.147,0.209,0.442,Stressed
0.8943565217391305,0.149,0.206,0.35450000000000004,Stressed
0.41126725403817915,0.145,0.201,0.327,Stressed
0.37398039215686274,0.196,0.298,0.4065,Stressed
0.27081818181818185,0.1585,0.218,0.3225,Stressed
0.36175268817204304,0.11125,0.177,0.39649999999999996,Stressed
1.927125,0.2005,0.2935,0.38825000000000004,Stressed
17.189729591836734,0.189,0.2845,0.49374999999999997,Stressed
2.3299126984126985,0.17324999999999996,0.275,0.42474999999999996,Stressed
2.3976825396825396,0.2475,0.394,0.5525,Stressed
13.203964824120604,0.2025,0.278,0.4065,Stressed
14.694400000000002,0.23975,0.3765,0.56375,Stressed
1.0014102564102565,0.16775,0.318,0.8,Relaxed
4.351478723404256,0.15,0.28049999999999997,0.62675,Relaxed
0.46597229219143577,0.156,0.226,0.444,Relaxed
0.7212448979591837,0.433,0.575,1.026,Relaxed
8.598039755351682,0.216,0.387,0.6105,Relaxed
