Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
18.798828,103.271484,489.013672,0.00232,0.000634,0.000253,84.472656,385.742188,Relaxed
69.580078,432.617188,204.101562,0.139293,0.051212,0.035396,363.037109,-228.515625,Relaxed
493.408203,87.402344,436.279297,4057.192832,3442.95092,3227.950024,-406.005859,348.876953,Relaxed
219.238281,200.195312,238.28125,0.229091,0.011874,0.011051,-19.042969,38.085938,Relaxed
73.730469,266.845703,77.148438,33.537823,15.443514,6.193943,193.115234,-189.697266,Relaxed
194.091797,112.304688,201.171875,0.789874,0.603962,0.044945,-81.787109,88.867188,Relaxed
146.728516,134.033203,159.423828,0.573367,0.032841,0.025983,-12.695312,25.390625,Relaxed
251.953125,292.236328,234.863281,89.643486,86.169467,6.875043,40.283203,-57.373047,Relaxed
260.498047,138.427734,37.841797,1.578603,0.963819,0.520901,-122.070312,-100.585938,Relaxed
439.453125,199.951172,59.570312,0.000746,0.000435,0.000186,-239.501953,-140.380859,Relaxed
425.292969,184.326172,401.123047,0.001653,0.000258,0.000219,-240.966797,216.796875,Relaxed
342.529297,372.802734,247.802734,0.734744,0.51933,0.135358,30.273438,-125,Relaxed
39.550781,186.035156,374.755859,5624.234931,2661.656444,1574.951311,146.484375,188.720703,Relaxed
214.111328,277.34375,481.689453,0.224434,0.075018,0.057723,63.232422,204.345703,Relaxed
354.003906,164.794922,471.923828,5306.978681,4129.930114,640.584097,-189.208984,307.128906,Relaxed
28.564453,191.650391,111.083984,5990.95616,5764.96901,4547.998515,163.085938,-80.566406,Relaxed
483.642578,481.445312,485.595703,54832.384558,2955.728927,2045.370085,-2.197266,4.150391,Relaxed
104.980469,51.757812,18.066406,1586.383259,1256.155185,637.921795,-53.222656,-33.691406,Relaxed
182.617188,192.871094,172.119141,66289.628429,3334.214458,2903.586752,10.253906,-20.751953,Relaxed
123.535156,129.150391,117.919922,13373.923136,652.527215,605.828853,5.615234,-11.230469,Relaxed
416.015625,204.589844,379.394531,0.011389,0.005069,0.004651,-211.425781,174.804688,Relaxed
34.179688,140.869141,408.691406,0.003344,0.002513,0.002441,106.689453,267.822266,Relaxed
266.601562,126.708984,163.574219,1039.4649,489.923012,341.906173,-139.892578,36.865234,Relaxed
137.207031,230.46875,247.802734,1027.700513,946.121141,336.300132,93.261719,17.333984,Relaxed
158.691406,420.654297,168.457031,900.110975,54.18276,46.652473,261.962891,-252.197266,Relaxed
477.050781,457.275391,442.626953,171.280708,13.684697,5.885253,-19.775391,-14.648438,Relaxed
0.244141,209.228516,166.503906,0.000919,0.000373,0.000178,208.984375,-42.724609,Relaxed
250.732422,176.757812,99.609375,29.130786,23.301703,14.815168,-73.974609,-77.148438,Relaxed
154.785156,475.341797,171.630859,43.358907,4.642609,2.26358,320.556641,-303.710938,Relaxed
152.099609,186.767578,162.109375,0.03441,0.017924,0.017143,34.667969,-24.658203,Relaxed
73.730469,359.375,419.677734,53.456365,25.863674,22.354929,285.644531,60.302734,Relaxed
135.986328,73.974609,137.695312,9313.242656,2961.711494,457.942567,-62.011719,63.720703,Relaxed
67.626953,499.755859,377.441406,0.001889,0.001746,0.000414,432.128906,-122.314453,Relaxed
213.623047,83.251953,302.490234,4.884521,4.456307,0.785153,-130.371094,219.238281,Relaxed
435.791016,153.320312,320.068359,0.081369,0.063522,0.063312,-282.470703,166.748047,Relaxed
468.994141,458.251953,479.736328,0.626333,0.034056,0.023262,-10.742188,21.484375,Relaxed
482.177734,467.529297,456.542969,0.015199,0.001092,0.000719,-14.648438,-10.986328,Relaxed
259.765625,382.568359,426.757812,3676.33669,3555.001403,712.485639,122.802734,44.189453,Relaxed
454.101562,438.232422,470.458984,372.885978,23.968248,12.327575,-15.869141,32.226562,Relaxed
455.566406,44.433594,291.015625,11020.063703,926.331099,706.792587,-411.132812,246.582031,Relaxed
126.464844,132.324219,56.884766,2624.647745,135.249473,111.864918,5.859375,-75.439453,Relaxed
291.015625,280.273438,301.757812,454.584938,21.674066,21.097191,-10.742188,21.484375,Relaxed
223.876953,364.013672,228.759766,1.091067,0.767206,0.221442,140.136719,-135.253906,Relaxed
265.136719,313.720703,139.648438,0.000398,0.000278,0.000271,48.583984,-174.072266,Relaxed
204.833984,362.060547,197.998047,1415.052375,88.755652,74.835029,157.226562,-164.0625,Relaxed
286.376953,403.076172,279.541016,1.943767,0.217902,0.097869,116.699219,-123.535156,Relaxed
59.570312,73.730469,45.410156,132.088442,7.584242,4.833066,14.160156,-28.320312,Relaxed
66.40625,135.253906,250.244141,0.000339,0.000309,0.0002,68.847656,114.990234,Relaxed
217.041016,184.570312,230.957031,0.173654,0.114012,0.01588,-32.470703,46.386719,Relaxed
109.619141,390.136719,161.376953,56.365748,43.964974,4.096136,280.517578,-228.759766,Relaxed
409.423828,166.015625,360.839844,0.365817,0.101758,0.06902,-243.408203,194.824219,Relaxed
375,337.890625,387.207031,0.360875,0.085153,0.018934,-37.109375,49.316406,Relaxed
210.449219,225.585938,195.556641,186.966093,9.255113,8.652111,15.136719,-30.029297,Relaxed
294.189453,0.244141,391.845703,0.019124,0.00455,0.001954,-293.945312,391.601562,Relaxed
220.703125,496.826172,47.363281,1.079602,1.062233,0.399825,276.123047,-449.462891,Relaxed
308.349609,301.757812,314.941406,1.478608,0.082605,0.062703,-6.591797,13.183594,Relaxed
194.824219,23.4375,27.34375,34.232162,26.218478,5.048575,-171.386719,3.90625,Relaxed
299.804688,17.822266,125.244141,575.832205,324.66388,90.522947,-281.982422,107.421875,Relaxed
495.361328,478.515625,124.023438,82.147177,27.783051,19.720771,-16.845703,-354.492188,Relaxed
468.261719,250,122.802734,20.994169,14.804885,1.505182,-218.261719,-127.197266,Relaxed
199.462891,127.929688,151.855469,1325.680124,499.961218,467.771203,-71.533203,23.925781,Relaxed
371.582031,367.919922,375.244141,4219.156175,206.316521,185.506624,-3.662109,7.324219,Relaxed
150.634766,138.427734,104.980469,60.625963,38.726736,22.471129,-12.207031,-33.447266,Relaxed
70.3125,124.023438,91.064453,0.000724,0.000284,0.00019,53.710938,-32.958984,Relaxed
349.365234,438.476562,325.683594,4.814915,4.250401,0.411621,89.111328,-112.792969,Relaxed
218.505859,246.09375,191.40625,100.214036,22.018417,6.372221,27.587891,-54.6875,Relaxed
253.662109,166.992188,273.681641,1.190926,0.123471,0.062487,-86.669922,106.689453,Relaxed
466.796875,82.519531,396.484375,14.183888,1.428746,1.20154,-384.277344,313.964844,Relaxed
489.990234,471.923828,288.085938,44.962828,4.456528,4.130335,-18.066406,-183.837891,Relaxed
95.458984,270.996094,117.919922,28.810035,4.751387,1.533571,175.537109,-153.076172,Relaxed
303.710938,77.392578,312.011719,567.131159,366.901872,28.066461,-226.318359,234.619141,Relaxed
297.607422,314.453125,449.462891,0.242141,0.221064,0.077807,16.845703,135.009766,Relaxed
305.175781,17.089844,55.419922,520.47716,80.805316,28.548482,-288.085938,38.330078,Relaxed
415.527344,397.949219,245.117188,0.011634,0.000944,0.000561,-17.578125,-152.832031,Relaxed
463.134766,230.46875,438.964844,0.103831,0.012473,0.00687,-232.666016,208.496094,Relaxed
272.705078,261.962891,283.447266,7.602189,0.387649,0.355412,-10.742188,21.484375,Relaxed
405.761719,287.353516,317.871094,0.002469,0.00093,0.000888,-118.408203,30.517578,Relaxed
181.152344,94.726562,401.123047,737.46605,230.882041,90.702454,-86.425781,306.396484,Relaxed
359.375,300.537109,343.505859,3.614483,0.191822,0.173282,-58.837891,42.96875,Relaxed
287.353516,490.966797,269.287109,0.007008,0.000585,0.000544,203.613281,-221.679688,Relaxed
291.992188,356.933594,270.263672,154.69499,11.401903,8.793726,64.941406,-86.669922,Relaxed
382.8125,351.318359,386.962891,27888.091577,1869.297699,1397.819287,-31.494141,35.644531,Relaxed
51.269531,50.292969,52.246094,277963.437118,12567.484704,12025.468363,-0.976562,1.953125,Relaxed
186.767578,374.023438,205.810547,317.070547,18.384559,15.022297,187.255859,-168.212891,Relaxed
309.814453,179.443359,312.988281,2130.148442,212.956754,101.564434,-130.371094,133.544922,Relaxed
304.443359,119.384766,195.800781,14.124736,11.831455,6.877497,-185.058594,76.416016,Relaxed
119.628906,339.84375,224.609375,11.288919,3.697592,0.573435,220.214844,-115.234375,Relaxed
484.863281,462.890625,450.683594,0.001752,0.001515,0.001056,-21.972656,-12.207031,Relaxed
266.357422,295.654297,38.330078,97.815762,87.398025,50.840229,29.296875,-257.324219,Relaxed
388.427734,449.462891,312.011719,0.00136,0.000664,0.000438,61.035156,-137.451172,Relaxed
34.179688,105.712891,17.089844,8692.179348,7442.958806,2690.440483,71.533203,-88.623047,Relaxed
124.267578,25.390625,283.935547,13124.779311,10488.596664,6450.853618,-98.876953,258.544922,Relaxed
47.363281,60.791016,33.935547,204.574923,12.047635,6.874543,13.427734,-26.855469,Relaxed
294.189453,314.941406,273.193359,1.533575,0.080136,0.073303,20.751953,-41.748047,Relaxed
195.800781,232.910156,173.583984,0.164409,0.035218,0.012221,37.109375,-59.326172,Relaxed
211.669922,43.701172,0.244141,0.00196,0.001639,0.000701,-167.96875,-43.457031,Relaxed
439.941406,85.205078,410.888672,26.344306,13.283104,8.262982,-354.736328,325.683594,Relaxed
16.845703,22.705078,11.230469,9.161759,0.653865,0.485585,5.859375,-11.474609,Relaxed
383.300781,435.058594,496.826172,0.030596,0.02568,0.004988,51.757812,61.767578,Relaxed
401.123047,378.173828,124.755859,0.000801,0.000488,0.000302,-22.949219,-253.417969,Relaxed
261.474609,33.935547,270.507812,0.088031,0.013129,0.007872,-227.539062,236.572266,Relaxed
163.574219,192.626953,134.277344,1114.687458,58.865071,47.108065,29.052734,-58.349609,Relaxed
452.880859,434.082031,471.923828,347.602203,22.092781,9.452186,-18.798828,37.841797,Relaxed
104.003906,51.757812,113.037109,1.548792,0.73724,0.081943,-52.246094,61.279297,Relaxed
127.929688,138.671875,117.1875,1223.608766,61.823696,53.597217,10.742188,-21.484375,Relaxed
278.564453,281.25,275.878906,36155.636649,1912.752984,1680.364217,2.685547,-5.371094,Relaxed
120.117188,137.939453,117.919922,196.471718,13.643337,11.693141,17.822266,-20.019531,Relaxed
169.189453,432.128906,305.175781,865.059924,179.879922,40.396119,262.939453,-126.953125,Relaxed
40.283203,41.503906,38.818359,304867.981893,15017.48725,12609.136196,1.220703,-2.685547,Relaxed
373.535156,270.263672,252.929688,15367.488084,4047.351458,2047.800036,-103.271484,-17.333984,Relaxed
62.011719,114.257812,352.050781,5114.461879,2982.333647,1447.690427,52.246094,237.792969,Relaxed
271.728516,158.447266,458.007812,0.80814,0.404912,0.116044,-113.28125,299.560547,Relaxed
0.244141,130.126953,243.896484,0.001594,0.000534,0.000305,129.882812,113.769531,Relaxed
144.287109,240.234375,388.183594,2.808805,2.651732,2.351391,95.947266,147.949219,Relaxed
406.005859,174.316406,7.080078,15253.428378,1647.239215,754.472667,-231.689453,-167.236328,Relaxed
96.435547,75.683594,301.269531,2912.09715,2264.69429,808.441285,-20.751953,225.585938,Relaxed
418.212891,196.777344,401.855469,446.712247,82.393545,25.570068,-221.435547,205.078125,Relaxed
260.742188,99.609375,288.574219,0.336326,0.160076,0.021897,-161.132812,188.964844,Relaxed
285.15625,256.591797,333.251953,2.683608,0.158091,0.136218,-28.564453,76.660156,Relaxed
181.640625,386.474609,165.771484,0.808218,0.480572,0.040222,204.833984,-220.703125,Relaxed
33.203125,44.433594,21.240234,37.040464,2.315722,1.096164,11.230469,-23.193359,Relaxed
499.755859,134.521484,317.138672,2416.952095,379.878478,133.31052,-365.234375,182.617188,Relaxed
444.580078,240.234375,211.669922,0.128244,0.095899,0.045319,-204.345703,-28.564453,Relaxed
264.404297,189.697266,399.414062,28.295444,7.514929,6.191143,-74.707031,209.716797,Relaxed
153.564453,196.289062,143.798828,269.728832,186.527451,15.31747,42.724609,-52.490234,Relaxed
6.835938,14.648438,20.751953,6.440176,0.553244,0.310601,7.8125,6.103516,Relaxed
208.007812,321.044922,345.458984,0.00936,0.007943,0.006504,113.037109,24.414062,Relaxed
189.697266,94.726562,204.589844,39.114122,10.760746,2.377241,-94.970703,109.863281,Relaxed
55.175781,37.841797,71.533203,0.082033,0.050716,0.011427,-17.333984,33.691406,Relaxed
210.693359,173.828125,231.689453,0.024696,0.008041,0.003624,-36.865234,57.861328,Relaxed
107.421875,363.037109,109.375,69959.958356,13228.727786,4559.13312,255.615234,-253.662109,Relaxed
135.742188,262.939453,23.925781,855.424942,470.579349,157.967309,127.197266,-239.013672,Relaxed
171.875,180.664062,163.085938,85617.356552,4127.553728,3940.607588,8.789062,-17.578125,Relaxed
239.746094,280.761719,210.449219,9.42856,2.059301,1.211318,41.015625,-70.3125,Relaxed
441.162109,270.751953,240.478516,40.35514,3.706492,3.050141,-170.410156,-30.273438,Relaxed
323.974609,201.904297,401.123047,77973.142236,19594.461821,19550.19511,-122.070312,199.21875,Relaxed
155.029297,37.841797,97.65625,48223.892999,26039.33257,13806.782849,-117.1875,59.814453,Relaxed
