Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
26.367188,43.457031,56.152344,0.049194,0.003274,0.002067,17.089844,12.695312,Stressed
108.154297,179.199219,35.15625,0.000551,0.000261,0.000254,71.044922,-144.042969,Stressed
345.947266,352.539062,227.050781,2.711318,0.155625,0.144638,6.591797,-125.488281,Stressed
253.662109,229.003906,331.298828,0.010493,0.00065,0.000577,-24.658203,102.294922,Stressed
440.917969,432.128906,449.951172,476.047792,25.541996,19.090309,-8.789062,17.822266,Stressed
327.880859,167.724609,339.84375,89.525122,32.647081,4.422061,-160.15625,172.119141,Stressed
426.757812,412.109375,441.650391,16.546037,0.953012,0.624564,-14.648438,29.541016,Stressed
420.898438,406.005859,436.035156,5.540993,0.29826,0.222311,-14.892578,30.029297,Stressed
318.115234,69.824219,23.193359,65.103848,45.584627,32.255774,-248.291016,-46.630859,Stressed
389.404297,396.972656,382.080078,41.120854,1.992907,1.975421,7.568359,-14.892578,Stressed
56.152344,80.566406,99.121094,0.012048,0.00091,0.000549,24.414062,18.554688,Stressed
227.539062,149.169922,232.910156,1112.312254,86.002316,55.301025,-78.369141,83.740234,Stressed
17.578125,351.806641,115.722656,495.686262,346.004437,153.306813,334.228516,-236.083984,Stressed
468.994141,448.486328,433.105469,0.090573,0.008155,0.003304,-20.507812,-15.380859,Stressed
439.697266,260.009766,467.041016,412.598006,126.079971,78.527566,-179.6875,207.03125,Stressed
115.722656,143.066406,88.134766,183.394537,10.303967,7.132151,27.34375,-54.931641,Stressed
34.912109,126.708984,363.28125,0.054854,0.019161,0.009336,91.796875,236.572266,Stressed
281.738281,18.554688,294.189453,0.04174,0.009092,0.002309,-263.183594,275.634766,Stressed
68.603516,27.832031,85.205078,0.00276,0.000643,0.000432,-40.771484,57.373047,Stressed
200.683594,150.634766,222.167969,5.981234,0.718738,0.365164,-50.048828,71.533203,Stressed
277.34375,55.664062,177.490234,25.606977,14.415119,5.186933,-221.679688,121.826172,Stressed
290.771484,120.361328,301.025391,42.680221,6.153813,2.161568,-170.410156,180.664062,Stressed
98.632812,40.283203,464.111328,0.001193,0.000632,0.000455,-58.349609,423.828125,Stressed
369.140625,115.722656,315.429688,1.043548,0.598005,0.276247,-253.417969,199.707031,Stressed
430.175781,0.244141,422.119141,0.094286,0.008839,0.006673,-429.931641,421.875,Stressed
458.251953,469.726562,438.720703,0.685586,0.030284,0.02808,11.474609,-31.005859,Stressed
207.03125,81.542969,5.126953,2348.485266,2278.270229,1306.246027,-125.488281,-76.416016,Stressed
242.1875,302.734375,238.037109,35.791887,2.564906,1.65358,60.546875,-64.697266,Stressed
0.244141,379.394531,260.009766,0.000351,0.000299,0.000205,379.150391,-119.384766,Stressed
29.296875,166.015625,493.896484,0.084137,0.023248,0.008262,136.71875,327.880859,Stressed
54.199219,327.636719,58.105469,10.70787,2.944246,0.543486,273.4375,-269.53125,Stressed
342.773438,104.736328,329.345703,1.820569,0.853033,0.092568,-238.037109,224.609375,Stressed
71.777344,90.576172,287.841797,0.018147,0.001707,0.001426,18.798828,197.265625,Stressed
327.880859,392.333984,193.359375,0.634228,0.171158,0.115159,64.453125,-198.974609,Stressed
15.380859,25.390625,32.958984,26.75765,1.982335,0.819318,10.009766,7.568359,Stressed
480.224609,189.453125,73.242188,0.000554,0.000489,0.000354,-290.771484,-116.210938,Stressed
122.802734,11.474609,245.605469,5.846848,5.568605,3.048194,-111.328125,234.130859,Stressed
171.142578,177.246094,164.794922,1091.595431,54.430979,47.480361,6.103516,-12.451172,Stressed
40.527344,274.902344,393.798828,0.005203,0.002752,0.001971,234.375,118.896484,Stressed
88.134766,22.949219,210.9375,0.074155,0.037127,0.036302,-65.185547,187.988281,Stressed
175.78125,154.785156,369.628906,360.990553,62.304001,41.224471,-20.996094,214.84375,Stressed
122.802734,151.611328,93.505859,7.550129,0.424185,0.288946,28.808594,-58.105469,Stressed
435.791016,146.240234,122.558594,0.005527,0.001226,0.000461,-289.550781,-23.681641,Stressed
60.791016,68.603516,52.978516,38.266175,2.016517,1.593457,7.8125,-15.625,Stressed
426.513672,244.140625,192.871094,0.008878,0.00847,0.004242,-182.373047,-51.269531,Stressed
494.384766,257.568359,398.193359,17866.461706,13050.809063,4110.372314,-236.816406,140.625,Stressed
8.056641,178.955078,17.333984,9.581869,1.143886,0.817014,170.898438,-161.621094,Stressed
124.023438,220.947266,35.400391,41.689786,7.477522,3.36654,96.923828,-185.546875,Stressed
42.724609,62.744141,358.642578,566.980985,406.16646,60.269718,20.019531,295.898438,Stressed
169.677734,172.607422,166.503906,5254.242966,251.873469,245.614199,2.929688,-6.103516,Stressed
20.751953,378.417969,437.011719,0.003649,0.000548,0.000509,357.666016,58.59375,Stressed
396.972656,206.054688,484.619141,0.006345,0.005125,0.002865,-190.917969,278.564453,Stressed
96.191406,94.238281,118.652344,14642.645746,713.380046,694.404265,-1.953125,24.414062,Stressed
325.927734,39.306641,16.113281,0.006521,0.003144,0.001895,-286.621094,-23.193359,Stressed
269.775391,281.25,258.544922,8.919731,0.41856,0.416459,11.474609,-22.705078,Stressed
297.363281,44.677734,55.664062,0.003997,0.001248,0.001192,-252.685547,10.986328,Stressed
319.335938,58.59375,273.681641,0.002418,0.00093,0.000442,-260.742188,215.087891,Stressed
277.099609,263.183594,291.259766,271.296102,13.019437,12.620741,-13.916016,28.076172,Stressed
362.792969,185.791016,120.117188,0.014555,0.004599,0.001287,-177.001953,-65.673828,Stressed
270.996094,262.451172,279.541016,78.26312,4.020139,3.088006,-8.544922,17.089844,Stressed
453.613281,409.667969,301.513672,1135.62569,982.683625,417.088153,-43.945312,-108.154297,Stressed
479.248047,19.042969,484.863281,91.82868,17.443906,7.834974,-460.205078,465.820312,Stressed
227.539062,246.337891,22.460938,287.814973,32.036871,24.873139,18.798828,-223.876953,Stressed
18.554688,0.244141,290.039062,0.009258,0.003839,0.001543,-18.310547,289.794922,Stressed
492.919922,488.28125,13.427734,95324.633706,10025.443429,4222.820533,-4.638672,-474.853516,Stressed
430.419922,445.556641,343.261719,6446.103864,2700.843373,1239.966202,15.136719,-102.294922,Stressed
94.970703,115.966797,379.394531,0.006261,0.001405,0.001124,20.996094,263.427734,Stressed
381.103516,10.742188,325.195312,0.419668,0.365956,0.141704,-370.361328,314.453125,Stressed
227.783203,29.785156,409.423828,1122.789107,994.497192,549.336188,-197.998047,379.638672,Stressed
245.117188,81.298828,183.837891,0.003998,0.002117,0.000909,-163.818359,102.539062,Stressed
229.003906,139.648438,100.341797,0.001465,0.000991,0.000147,-89.355469,-39.306641,Stressed
224.121094,231.933594,216.308594,216.041854,10.205012,10.196774,7.8125,-15.625,Stressed
91.796875,427.490234,102.539062,193.743069,14.804048,10.017799,335.693359,-324.951172,Stressed
499.755859,408.691406,476.318359,0.003899,0.000628,0.00035,-91.064453,67.626953,Stressed
409.423828,395.996094,423.095703,759.012034,39.116356,32.039312,-13.427734,27.099609,Stressed
458.496094,431.152344,410.644531,3858.333454,285.701135,120.056258,-27.34375,-20.507812,Stressed
183.59375,207.275391,159.667969,143.147094,7.899246,5.645458,23.681641,-47.607422,Stressed
54.6875,434.570312,489.257812,20684.161361,3557.708856,1714.020132,379.882812,54.6875,Stressed
321.777344,382.8125,310.546875,0.031318,0.006452,0.003295,61.035156,-72.265625,Stressed
90.820312,295.654297,446.777344,0.090327,0.056913,0.04013,204.833984,151.123047,Stressed
52.734375,345.947266,58.105469,1362.927124,859.752876,66.88635,293.212891,-287.841797,Stressed
347.65625,384.277344,343.017578,2399.541425,180.535857,123.131537,36.621094,-41.259766,Stressed
299.804688,165.283203,58.349609,2656.479845,1967.120346,802.951036,-134.521484,-106.933594,Stressed
8.789062,458.496094,11.474609,14186.943518,2718.662449,838.87767,449.707031,-447.021484,Stressed
236.083984,246.09375,226.074219,22507.421434,1073.351499,1050.088877,10.009766,-20.019531,Stressed
31.738281,499.755859,19.042969,0.00269,0.00195,0.001267,468.017578,-480.712891,Stressed
334.472656,329.345703,339.599609,7050.378138,337.580509,326.321695,-5.126953,10.253906,Stressed
68.115234,0.244141,85.693359,0.00793,0.001014,0.000734,-67.871094,85.449219,Stressed
166.992188,435.546875,89.599609,0.004292,0.001208,0.001143,268.554688,-345.947266,Stressed
32.958984,184.082031,256.347656,0.001764,0.001361,0.001015,151.123047,72.265625,Stressed
429.931641,410.644531,449.707031,0.235194,0.015991,0.007552,-19.287109,39.0625,Stressed
253.90625,470.703125,370.361328,0.322287,0.304167,0.033398,216.796875,-100.341797,Stressed
20.019531,43.212891,61.523438,0.28745,0.030133,0.012009,23.193359,18.310547,Stressed
495.605469,322.509766,83.740234,32.78287,10.928967,6.542693,-173.095703,-238.769531,Stressed
37.597656,62.255859,80.810547,0.137891,0.010693,0.004489,24.658203,18.554688,Stressed
109.130859,196.289062,361.328125,14.378801,8.28804,5.901633,87.158203,165.039062,Stressed
399.902344,45.166016,379.150391,0.010194,0.000787,0.000749,-354.736328,333.984375,Stressed
344.482422,328.613281,360.351562,11845.595965,597.802141,523.036169,-15.869141,31.738281,Stressed
282.470703,297.119141,434.814453,676.333519,592.861509,84.916604,14.648438,137.695312,Stressed
459.228516,351.806641,164.0625,0.027268,0.023475,0.020879,-107.421875,-187.744141,Stressed
271.972656,382.324219,31.25,0.02658,0.023795,0.003804,110.351562,-351.074219,Stressed
14.404297,23.681641,30.761719,3644.859574,269.95102,112.694936,9.277344,7.080078,Stressed
30.273438,43.945312,53.955078,5.92086,0.387446,0.153438,13.671875,10.009766,Stressed
32.470703,34.912109,29.785156,207014.840062,10264.997705,8713.840758,2.441406,-5.126953,Stressed
190.917969,442.626953,306.884766,3375.649764,3107.464665,850.940086,251.708984,-135.742188,Stressed
393.066406,496.09375,127.197266,0.627809,0.18758,0.137634,103.027344,-368.896484,Stressed
404.296875,191.40625,152.832031,37.984313,3.591604,2.831513,-212.890625,-38.574219,Stressed
441.650391,499.755859,239.501953,0.005192,0.002004,0.001835,58.105469,-260.253906,Stressed
16.845703,154.052734,355.957031,0.001371,0.00078,0.000462,137.207031,201.904297,Stressed
430.908203,426.269531,435.546875,1256.527005,62.663248,55.095077,-4.638672,9.277344,Stressed
0.244141,24.658203,43.457031,0.00009,0.000008,0.000006,24.414062,18.798828,Stressed
34.179688,37.597656,30.517578,190216.722636,9848.687345,8023.319514,3.417969,-7.080078,Stressed
417.96875,382.080078,54.6875,0.00886,0.004019,0.003678,-35.888672,-327.392578,Stressed
259.033203,237.304688,280.517578,0.016472,0.004092,0.000931,-21.728516,43.212891,Stressed
105.957031,115.478516,96.435547,11455.114864,572.725134,501.805366,9.521484,-19.042969,Stressed
475.097656,377.929688,439.941406,0.011536,0.003008,0.001485,-97.167969,62.011719,Stressed
490.234375,266.357422,113.525391,0.840513,0.303574,0.243623,-223.876953,-152.832031,Stressed
216.308594,477.050781,203.369141,6.832337,0.518966,0.325199,260.742188,-273.681641,Stressed
242.1875,487.060547,276.855469,26759.798936,2885.045237,1966.659892,244.873047,-210.205078,Stressed
41.259766,157.226562,444.091797,0.009997,0.003281,0.003186,115.966797,286.865234,Stressed
270.751953,235.595703,130.859375,2.573233,1.246772,0.552214,-35.15625,-104.736328,Stressed
223.632812,225.830078,221.679688,33706.794799,1596.719869,1532.583005,2.197266,-4.150391,Stressed
9.521484,243.164062,310.302734,0.027881,0.013644,0.005646,233.642578,67.138672,Stressed
493.408203,489.990234,487.548828,105.15753,7.317197,3.019936,-3.417969,-2.441406,Stressed
9.033203,451.171875,11.962891,221.477451,77.331351,10.777148,442.138672,-439.208984,Stressed
292.236328,57.617188,216.552734,0.000817,0.000654,0.000636,-234.619141,158.935547,Stressed
317.626953,6.347656,309.570312,0.088707,0.02045,0.005993,-311.279297,303.222656,Stressed
464.84375,268.798828,468.017578,53.521907,11.253214,8.792577,-196.044922,199.21875,Stressed
121.582031,217.285156,476.074219,2.2514,0.766115,0.314602,95.703125,258.789062,Stressed
439.453125,100.097656,342.285156,2.34943,0.856185,0.839666,-339.355469,242.1875,Stressed
43.945312,76.416016,367.1875,0.003679,0.001155,0.001077,32.470703,290.771484,Stressed
423.095703,0.244141,439.697266,5.585462,3.485602,0.366726,-422.851562,439.453125,Stressed
338.623047,315.673828,361.816406,3172.143706,160.919704,139.003775,-22.949219,46.142578,Stressed
46.386719,94.238281,65.673828,0.001853,0.000338,0.000267,47.851562,-28.564453,Stressed
215.576172,237.304688,193.603516,26.410935,1.372984,1.111798,21.728516,-43.701172,Stressed
233.154297,227.783203,238.525391,275.443085,12.950279,12.906495,-5.371094,10.742188,Stressed
358.642578,420.898438,331.542969,0.032178,0.004871,0.002838,62.255859,-89.355469,Stressed
233.398438,365.478516,17.578125,7.236477,6.778075,1.158413,132.080078,-347.900391,Stressed
225.341797,328.857422,226.5625,10226.726587,1160.41935,469.174808,103.515625,-102.294922,Stressed
398.193359,476.318359,289.0625,442.197616,276.917147,104.934759,78.125,-187.255859,Stressed
412.353516,194.335938,308.105469,0.115671,0.038223,0.027254,-218.017578,113.769531,Stressed
369.873047,114.257812,366.699219,19312.528192,1076.05965,922.705949,-255.615234,252.441406,Stressed
353.027344,346.923828,358.886719,166.409334,8.017713,7.676934,-6.103516,11.962891,Stressed
293.457031,99.853516,329.589844,1486.92938,1292.931255,800.334884,-193.603516,229.736328,Stressed
110.839844,266.601562,236.083984,56732.351566,4812.520454,2726.443636,155.761719,-30.517578,Stressed
124.511719,119.140625,489.746094,1645.929628,747.21166,369.965201,-5.371094,370.605469,Stressed
234.130859,247.070312,221.435547,6122.661505,291.535958,287.417203,12.939453,-25.634766,Stressed
262.451172,374.023438,331.054688,0.008899,0.004589,0.002176,111.572266,-42.96875,Stressed
90.087891,103.027344,76.904297,0.024775,0.00187,0.001464,12.939453,-26.123047,Stressed
108.398438,127.441406,88.867188,356.608833,19.38012,14.270829,19.042969,-38.574219,Stressed
73.486328,74.951172,71.777344,96938.040432,4689.650337,4126.572282,1.464844,-3.173828,Stressed
187.5,195.556641,179.443359,167.523317,8.082334,7.634533,8.056641,-16.113281,Stressed
245.117188,248.535156,241.699219,285.126653,13.510863,13.223349,3.417969,-6.835938,Stressed
116.455078,330.078125,123.535156,1259.495364,187.476613,61.417121,213.623047,-206.542969,Stressed
12.451172,27.099609,80.810547,2207.683674,187.694076,151.083231,14.648438,53.710938,Stressed
452.880859,255.859375,209.960938,0.000295,0.00023,0.00021,-197.021484,-45.898438,Relaxed
31.738281,27.099609,36.132812,4934.738944,210.079716,184.97507,-4.638672,9.033203,Relaxed
188.720703,215.576172,161.865234,3.602386,0.180127,0.163637,26.855469,-53.710938,Relaxed
319.824219,275.390625,246.337891,0.633025,0.059815,0.048052,-44.433594,-29.052734,Relaxed
460.693359,439.453125,423.583984,89.646733,6.243507,2.59889,-21.240234,-15.869141,Relaxed
483.398438,479.248047,487.792969,1926.432323,112.823267,66.238142,-4.150391,8.544922,Relaxed
152.099609,167.724609,326.171875,7.303516,0.363818,0.343046,15.625,158.447266,Relaxed
308.349609,395.996094,291.015625,9.306121,1.255189,0.550424,87.646484,-104.980469,Relaxed
293.945312,232.666016,354.980469,0.001381,0.00135,0.000415,-61.279297,122.314453,Relaxed
52.490234,70.556641,33.691406,5.153653,0.31283,0.159427,18.066406,-36.865234,Relaxed
380.371094,14.892578,50.78125,70380.953878,54650.728629,37443.094627,-365.478516,35.888672,Relaxed
175.292969,449.462891,221.435547,0.001233,0.000186,0.000172,274.169922,-228.027344,Relaxed
144.042969,78.857422,330.322266,0.001919,0.000454,0.000188,-65.185547,251.464844,Relaxed
46.142578,67.138672,82.763672,944.235704,61.658652,24.813655,20.996094,15.625,Relaxed
279.541016,28.808594,244.628906,2.079362,0.691837,0.152757,-250.732422,215.820312,Relaxed
363.28125,91.064453,51.025391,7.500967,3.649737,2.976898,-272.216797,-40.039062,Relaxed
402.587891,54.199219,390.380859,1.190562,1.096518,0.472736,-348.388672,336.181641,Relaxed
323.486328,245.361328,331.787109,8.42097,2.541418,0.43628,-78.125,86.425781,Relaxed
247.070312,255.371094,238.769531,3014.839903,141.723445,141.019139,8.300781,-16.601562,Relaxed
109.375,135.009766,83.251953,3.063627,0.169334,0.118436,25.634766,-51.757812,Relaxed
175.537109,284.423828,156.25,46.405627,13.978861,2.511652,108.886719,-128.173828,Relaxed
407.470703,400.878906,414.306641,2012.248609,97.628353,92.070405,-6.591797,13.427734,Relaxed
25.146484,33.691406,16.113281,6.667538,0.425498,0.207295,8.544922,-17.578125,Relaxed
419.189453,393.554688,444.824219,0.001925,0.000297,0.000175,-25.634766,51.269531,Relaxed
214.84375,74.21875,454.833984,0.119029,0.070289,0.042146,-140.625,380.615234,Relaxed
128.173828,113.28125,142.578125,14.226483,0.97566,0.72991,-14.892578,29.296875,Relaxed
410.400391,221.923828,44.189453,0.001228,0.00044,0.000341,-188.476562,-177.734375,Relaxed
252.685547,267.578125,238.037109,0.015858,0.001298,0.001045,14.892578,-29.541016,Relaxed
320.556641,491.699219,98.388672,12.523562,2.042137,1.11282,171.142578,-393.310547,Relaxed
158.935547,171.875,145.751953,1.32821,0.074645,0.06667,12.939453,-26.123047,Relaxed
238.525391,190.917969,450.927734,182340.866257,42456.257903,23041.367486,-47.607422,260.009766,Relaxed
248.046875,90.820312,253.662109,1.07566,0.230034,0.056224,-157.226562,162.841797,Relaxed
36.132812,79.589844,50.537109,34.663345,3.278162,1.463166,43.457031,-29.052734,Relaxed
127.929688,267.822266,111.328125,1.946668,1.25449,0.096554,139.892578,-156.494141,Relaxed
458.984375,410.888672,188.964844,0.000579,0.000579,0.000503,-48.095703,-221.923828,Relaxed
24.902344,33.447266,16.357422,0.487403,0.032004,0.019727,8.544922,-17.089844,Relaxed
269.042969,460.449219,205.322266,0.177998,0.016971,0.008807,191.40625,-255.126953,Relaxed
267.333984,253.173828,281.494141,534.367697,25.167878,25.103201,-14.160156,28.320312,Relaxed
