Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
400.390625,226.5625,189.453125,13.498978,8.740981,1.253164,-173.828125,-37.109375,Sad
187.5,25.390625,136.71875,7233.908857,4222.693764,777.027442,-162.109375,111.328125,Sad
21.484375,462.890625,35.15625,22.338451,18.688938,2.070612,441.40625,-427.734375,Sad
27.34375,1.953125,337.890625,0.140839,0.107331,0.06876,-25.390625,335.9375,Sad
285.15625,169.921875,306.640625,12004.57799,703.385316,595.381114,-115.234375,136.71875,Stressed
390.625,115.234375,375,520.607297,135.567696,24.4774,-275.390625,259.765625,Stressed
353.515625,345.703125,361.328125,437.988929,21.201069,20.505614,-7.8125,15.625,Stressed
341.796875,5.859375,128.90625,204377.706826,49393.587142,17814.856462,-335.9375,123.046875,Stressed
255.859375,359.375,238.28125,2207.683433,1122.397395,140.11208,103.515625,-121.09375,Stressed
189.453125,466.796875,212.890625,733.894305,341.792671,281.366779,277.34375,-253.90625,Stressed
31.25,324.21875,50.78125,146.636534,17.349189,10.693651,292.96875,-273.4375,Stressed
250,400.390625,75.195312,0.001349,0.000901,0.000856,150.390625,-325.195312,Relaxed
455.078125,432.617188,341.796875,0.002397,0.001194,0.000649,-22.460938,-90.820312,Relaxed
382.8125,241.210938,419.921875,0.31719,0.089857,0.045099,-141.601562,178.710938,Relaxed
215.820312,372.070312,470.703125,0.447119,0.300949,0.168851,156.25,98.632812,Relaxed
304.6875,290.039062,320.3125,44843.1068,2325.394031,1873.738169,-14.648438,30.273438,Relaxed
371.09375,339.84375,404.296875,0.582858,0.032836,0.029776,-31.25,64.453125,Relaxed
0.976562,499.023438,0,0,0,0,498.046875,-499.023438,Relaxed
386.71875,313.476562,443.359375,64992.001907,34842.77191,33152.016629,-73.242188,129.882812,Relaxed
453.125,422.851562,407.226562,159.06233,32.951805,7.020784,-30.273438,-15.625,Relaxed
136.71875,120.117188,153.320312,64866.900035,18739.791883,5063.892946,-16.601562,33.203125,Relaxed
135.742188,173.828125,96.679688,2281.192901,127.105672,85.44958,38.085938,-77.148438,Relaxed
402.34375,221.679688,74.21875,0.053287,0.006821,0.004337,-180.664062,-147.460938,Relaxed
177.734375,153.320312,333.007812,0.010627,0.004302,0.003862,-24.414062,179.6875,Relaxed
388.671875,379.882812,397.460938,179.67343,9.585392,7.76861,-8.789062,17.578125,Relaxed
318.359375,87.890625,0,17.76282,2.211569,0,-230.46875,-87.890625,Relaxed
464.84375,309.570312,223.632812,5.366963,5.167587,3.067262,-155.273438,-85.9375,Relaxed
414.0625,399.414062,428.710938,141660.356671,8110.036595,4696.699972,-14.648438,29.296875,Relaxed
8.789062,416.015625,220.703125,258463.048616,33920.89499,18922.313773,407.226562,-195.3125,Relaxed
284.179688,274.414062,292.96875,38634.551383,1833.996964,1811.219952,-9.765625,18.554688,Relaxed
361.328125,343.75,378.90625,6238.542471,325.050008,253.055095,-17.578125,35.15625,Relaxed
29.296875,63.476562,216.796875,7.110696,0.591633,0.551178,34.179688,153.320312,Relaxed
161.132812,166.992188,155.273438,537743.421252,25216.504887,24069.15063,5.859375,-11.71875,Relaxed
52.734375,333.984375,67.382812,1071.124268,119.086433,60.720297,281.25,-266.601562,Relaxed
165.039062,156.25,172.851562,62.715791,3.093314,2.686736,-8.789062,16.601562,Relaxed
15.625,17.578125,418.945312,1350199.160228,68520.800675,10113.36014,1.953125,401.367188,Relaxed
180.664062,411.132812,0,0.000275,0.000056,0,230.46875,-411.132812,Relaxed
201.171875,207.03125,194.335938,778.685231,36.694026,36.005383,5.859375,-12.695312,Relaxed
305.664062,291.992188,46.875,826.85744,42.003997,39.939269,-13.671875,-245.117188,Relaxed
