Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
344.970703,235.351562,222.65625,0.772747,0.50524,0.170513,-109.619141,-12.695312,Happy
340.820312,131.591797,289.794922,0.236603,0.140504,0.068759,-209.228516,158.203125,Happy
299.072266,238.037109,381.103516,10.813634,5.636816,3.000513,-61.035156,143.066406,Happy
256.347656,327.392578,128.173828,0.529391,0.129497,0.070742,71.044922,-199.21875,Happy
391.601562,233.398438,324.707031,0.029964,0.011274,0.010243,-158.203125,91.308594,Happy
304.931641,28.808594,171.386719,0.044394,0.03699,0.031235,-276.123047,142.578125,Happy
92.773438,410.15625,90.087891,322.650587,21.085501,14.366729,317.382812,-320.068359,Happy
0.244141,458.496094,169.677734,0.002095,0.001862,0.001252,458.251953,-288.818359,Happy
408.935547,330.810547,344.238281,0.022643,0.003629,0.002727,-78.125,13.427734,Happy
79.589844,96.679688,387.207031,0.003962,0.001215,0.000907,17.089844,290.527344,Happy
58.59375,38.085938,60.302734,250935.932887,55074.335613,12149.23221,-20.507812,22.216797,Happy
277.34375,262.207031,203.369141,0.060145,0.027782,0.01897,-15.136719,-58.837891,Happy
87.402344,499.755859,291.259766,0.003279,0.00262,0.001253,412.353516,-208.496094,Happy
372.070312,352.294922,322.509766,0.002693,0.001913,0.001559,-19.775391,-29.785156,Happy
123.046875,145.996094,134.765625,0.010065,0.008205,0.007674,22.949219,-11.230469,Happy
0.244141,203.125,362.548828,0.00115,0.000802,0.000609,202.880859,159.423828,Happy
353.515625,16.845703,250.976562,0.000304,0.000301,0.000223,-336.669922,234.130859,Happy
261.474609,491.455078,412.353516,3.599444,1.119591,0.378796,229.980469,-79.101562,Happy
248.046875,119.140625,275.390625,0.005513,0.003689,0.001953,-128.90625,156.25,Happy
367.919922,374.023438,361.816406,12.704428,0.606664,0.570905,6.103516,-12.207031,Happy
226.074219,254.638672,384.521484,0.038283,0.018347,0.009078,28.564453,129.882812,Happy
467.041016,422.119141,427.734375,55183.831129,24918.558097,2163.510049,-44.921875,5.615234,Happy
21.484375,261.962891,23.193359,6054.133955,1091.373245,314.392065,240.478516,-238.769531,Happy
351.318359,243.896484,42.480469,0.002118,0.002035,0.001905,-107.421875,-201.416016,Happy
234.863281,245.605469,224.121094,5.387955,0.268006,0.226858,10.742188,-21.484375,Happy
0.244141,17.822266,422.119141,0.006492,0.002013,0.000799,17.578125,404.296875,Happy
0.244141,430.664062,64.941406,0.003851,0.0005,0.000378,430.419922,-365.722656,Happy
447.021484,419.921875,475.341797,0.000721,0.000689,0.000523,-27.099609,55.419922,Happy
288.574219,272.949219,173.095703,0.002214,0.001811,0.000887,-15.625,-99.853516,Happy
342.529297,397.216797,298.583984,0.000603,0.000472,0.000467,54.6875,-98.632812,Happy
499.755859,115.722656,231.445312,0.006864,0.005283,0.004436,-384.033203,115.722656,Happy
292.96875,477.539062,390.625,6.86166,2.731672,2.610718,184.570312,-86.914062,Sad
280.273438,452.148438,277.34375,806.491163,534.743835,33.051464,171.875,-174.804688,Sad
404.296875,328.125,394.53125,6.526195,0.726334,0.385837,-76.171875,66.40625,Sad
127.929688,125,130.859375,1633.273655,234.087424,105.879286,-2.929688,5.859375,Sad
267.578125,39.0625,247.070312,0.481437,0.281451,0.250862,-228.515625,208.007812,Sad
40.039062,480.46875,375,0.349151,0.269208,0.107793,440.429688,-105.46875,Sad
218.75,242.1875,468.75,1.732338,0.944093,0.848973,23.4375,226.5625,Sad
170.898438,354.492188,472.65625,0.244726,0.149066,0.111769,183.59375,118.164062,Sad
428.710938,131.835938,295.898438,0.586369,0.189208,0.187273,-296.875,164.0625,Sad
379.882812,437.5,0.976562,0.101419,0.06532,0.060866,57.617188,-436.523438,Sad
75.195312,418.945312,271.484375,0.064224,0.047249,0.045967,343.75,-147.460938,Sad
0.976562,33.203125,110.351562,0.03771,0.026358,0.0233,32.226562,77.148438,Sad
0.976562,70.3125,320.3125,0.058785,0.048759,0.046335,69.335938,250,Sad
337.890625,63.476562,0.976562,0.042033,0.039551,0.038229,-274.414062,-62.5,Sad
253.90625,208.984375,285.15625,0.25862,0.074757,0.062046,-44.921875,76.171875,Sad
0.976562,171.875,18.554688,0.026734,0.024381,0.022842,170.898438,-153.320312,Sad
219.726562,238.28125,380.859375,0.034544,0.032882,0.032439,18.554688,142.578125,Sad
180.664062,240.234375,140.625,0.044441,0.043036,0.042216,59.570312,-99.609375,Sad
363.28125,312.5,48.828125,0.036469,0.028562,0.027353,-50.78125,-263.671875,Sad
380.859375,329.101562,388.671875,840.573421,346.496319,44.836503,-51.757812,59.570312,Sad
16.601562,429.6875,333.007812,0.041163,0.034296,0.033352,413.085938,-96.679688,Sad
35.15625,357.421875,390.625,0.018973,0.015732,0.014349,322.265625,33.203125,Sad
37.109375,454.101562,76.171875,0.039632,0.031638,0.030161,416.992188,-377.929688,Sad
420.898438,0.976562,364.257812,3.390744,2.377663,0.936166,-419.921875,363.28125,Stressed
15.625,371.09375,19.53125,19936.830491,445.095723,390.616485,355.46875,-351.5625,Stressed
201.171875,26.367188,435.546875,7.121859,1.677794,0.491884,-174.804688,409.179688,Stressed
271.484375,395.507812,219.726562,0.173415,0.099528,0.027853,124.023438,-175.78125,Stressed
275.390625,412.109375,14.648438,0.038356,0.035723,0.035668,136.71875,-397.460938,Stressed
56.640625,353.515625,383.789062,0.018883,0.018034,0.01757,296.875,30.273438,Stressed
299.804688,470.703125,372.070312,0.017892,0.010168,0.00916,170.898438,-98.632812,Stressed
499.023438,357.421875,248.046875,0.008634,0.006923,0.005606,-141.601562,-109.375,Stressed
101.5625,245.117188,119.140625,0.082796,0.029029,0.02777,143.554688,-125.976562,Stressed
108.886719,464.355469,287.597656,0.090801,0.06773,0.057662,355.46875,-176.757812,Relaxed
426.269531,416.503906,436.523438,165.493831,8.762788,6.171105,-9.765625,20.019531,Relaxed
245.117188,218.261719,271.972656,78.989496,3.942895,3.791481,-26.855469,53.710938,Relaxed
272.460938,266.113281,278.808594,1046.935554,49.0627,48.826534,-6.347656,12.695312,Relaxed
316.894531,124.511719,329.589844,0.177766,0.088089,0.035702,-192.382812,205.078125,Relaxed
379.394531,327.636719,0.488281,0.587844,0.235331,0.234988,-51.757812,-327.148438,Relaxed
405.273438,395.507812,415.039062,3914.502895,199.27936,166.655416,-9.765625,19.53125,Relaxed
410.644531,364.746094,151.855469,0.096287,0.072502,0.04494,-45.898438,-212.890625,Relaxed
