Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
351.5625,42.96875,242.1875,0.78078,0.698195,0.675073,-308.59375,199.21875,Happy
234.375,246.09375,222.65625,1965.355357,95.052713,56.014597,11.71875,-23.4375,Happy
3.90625,19.53125,421.875,1.612139,0.673826,0.294803,15.625,402.34375,Happy
3.90625,429.6875,66.40625,1.085158,0.181937,0.132701,425.78125,-363.28125,Happy
445.3125,421.875,183.59375,0.251567,0.23605,0.19019,-23.4375,-238.28125,Happy
152.34375,164.0625,7.8125,5.773479,1.647542,1.603044,11.71875,-156.25,Sad
214.84375,125,425.78125,0.214969,0.113397,0.091769,-89.84375,300.78125,Sad
257.8125,191.40625,214.84375,1.535403,0.768889,0.694425,-66.40625,23.4375,Sad
398.4375,226.5625,445.3125,1.162055,0.219425,0.199266,-171.875,218.75,Sad
253.90625,207.03125,285.15625,3.705502,1.002736,0.889001,-46.875,78.125,Sad
171.875,19.53125,3.90625,0.349336,0.317234,0.293876,-152.34375,-15.625,Sad
218.75,238.28125,382.8125,0.484979,0.471132,0.453764,19.53125,144.53125,Sad
416.015625,410.15625,421.875,22673314.792647,1121881.954334,666255.538571,-5.859375,11.71875,Stressed
271.484375,394.53125,220.703125,1.008871,0.572778,0.157799,123.046875,-173.828125,Stressed
60.546875,41.015625,78.125,0.828544,0.740189,0.271928,-19.53125,37.109375,Relaxed
472.65625,476.5625,464.84375,2623661.684123,108768.833145,64668.067681,3.90625,-11.71875,Relaxed
83.984375,218.75,169.921875,0.341319,0.127258,0.113127,134.765625,-48.828125,Relaxed
27.34375,60.546875,85.9375,2895027.881592,259411.048391,109378.698076,33.203125,25.390625,Relaxed
7.8125,17.578125,488.28125,0.522408,0.088803,0.071252,9.765625,470.703125,Relaxed
285.15625,451.171875,226.5625,0.222158,0.089361,0.080103,166.015625,-224.609375,Relaxed
9.765625,76.171875,117.1875,0.584211,0.28214,0.194821,66.40625,41.015625,Relaxed
464.84375,343.75,451.171875,1.098579,0.809698,0.177201,-121.09375,107.421875,Relaxed
103.515625,152.34375,7.8125,0.13063,0.08602,0.083019,48.828125,-144.53125,Relaxed
11.71875,451.171875,101.5625,0.084484,0.056644,0.042665,439.453125,-349.609375,Relaxed
498.046875,156.25,242.1875,0.052991,0.044248,0.039373,-341.796875,85.9375,Relaxed
498.046875,255.859375,87.890625,0.001681,0.001418,0.000877,-242.1875,-167.96875,Relaxed
66.40625,144.53125,322.265625,4.487947,1.933169,1.836706,78.125,177.734375,Relaxed
455.078125,316.40625,449.21875,111947.53755,27102.902552,5624.343666,-138.671875,132.8125,Relaxed
187.5,173.828125,193.359375,762.692587,203.080023,38.649647,-13.671875,19.53125,Relaxed
406.25,162.109375,462.890625,5.388467,1.998281,1.60724,-244.140625,300.78125,Relaxed
267.578125,322.265625,210.9375,320.335778,65.698386,20.346947,54.6875,-111.328125,Relaxed
281.25,466.796875,107.421875,0.142677,0.125654,0.10693,185.546875,-359.375,Relaxed
335.9375,349.609375,199.21875,0.298017,0.174046,0.11746,13.671875,-150.390625,Relaxed
222.65625,123.046875,445.3125,0.436718,0.186101,0.099302,-99.609375,322.265625,Relaxed
312.5,392.578125,416.015625,33.29962,16.579654,8.364526,80.078125,23.4375,Relaxed
185.546875,242.1875,427.734375,0.115671,0.0497,0.040576,56.640625,185.546875,Relaxed
333.984375,345.703125,320.3125,9250.078181,433.987229,312.632936,11.71875,-25.390625,Relaxed
93.75,169.921875,277.34375,0.050002,0.049064,0.042126,76.171875,107.421875,Relaxed
451.171875,425.78125,498.046875,1.186166,0.197699,0.098912,-25.390625,72.265625,Relaxed
207.03125,224.609375,267.578125,0.084589,0.062639,0.060407,17.578125,42.96875,Relaxed
363.28125,462.890625,437.5,0.140395,0.135364,0.115216,99.609375,-25.390625,Relaxed
414.0625,437.5,250,43.109671,7.418903,4.102465,23.4375,-187.5,Relaxed
1.953125,414.0625,171.875,0.796881,0.219141,0.18483,412.109375,-242.1875,Relaxed
435.546875,197.265625,322.265625,0.125099,0.068498,0.056284,-238.28125,125,Relaxed
328.125,359.375,15.625,0.123601,0.067418,0.050573,31.25,-343.75,Relaxed
401.494105,403.790003,414.58546,7734611.130257,324516.399027,564494.222589,14.711234,-91.087637,Stressed
406.922029,400.737099,290.613979,6667248.365824,568215.124338,77263.854193,23.719984,-51.387095,Stressed
