28,2018-02-11 07:22:55.047,0.268,2
28,2018-02-11 07:22:55.263,0.216,2
28,2018-02-11 07:22:55.462,0.199,2
28,2018-02-11 07:22:55.658,0.196,2
28,2018-02-11 07:22:55.859,0.201,2
28,2018-02-11 07:22:56.037,0.178,2
28,2018-02-11 07:22:56.062,0.025,2
28,2018-02-11 07:22:56.257,0.195,2
28,2018-02-11 07:22:56.463,0.206,2
28,2018-02-11 07:22:56.674,0.211,2
28,2018-02-11 07:22:57.075,0.401,2
28,2018-02-11 07:22:57.316,0.241,2
28,2018-02-11 07:22:57.553,0.237,2
28,2018-02-11 07:22:58.132,0.579,2
28,2018-02-11 07:22:58.346,0.214,2
28,2018-02-11 07:22:58.534,0.188,2
28,2018-02-11 07:22:58.717,0.183,2
28,2018-02-11 07:22:58.918,0.201,2
28,2018-02-11 07:22:59.415,0.497,2
28,2018-02-11 07:22:59.696,0.281,2
28,2018-02-11 07:23:00.570,0.874,2
28,2018-02-11 07:23:00.797,0.227,2
28,2018-02-11 07:23:00.976,0.179,2
28,2018-02-11 07:23:01.167,0.191,2
28,2018-02-11 07:23:01.320,0.153,2
28,2018-02-11 07:23:02.461,1.141,2
28,2018-02-11 07:23:02.611,0.15,2
28,2018-02-11 07:23:02.790,0.179,2
28,2018-02-11 07:23:02.956,0.166,2
28,2018-02-11 07:23:03.160,0.204,2
28,2018-02-11 07:23:03.363,0.203,2
28,2018-02-11 07:23:03.569,0.206,2
28,2018-02-11 07:23:03.761,0.192,2
28,2018-02-11 07:23:03.966,0.205,2
28,2018-02-11 07:23:04.247,0.281,2
28,2018-02-11 07:23:04.749,0.502,2
28,2018-02-11 07:23:04.993,0.244,2
28,2018-02-11 07:23:05.207,0.214,2
28,2018-02-11 07:23:08.712,3.505,2
28,2018-02-11 07:23:08.959,0.247,2
28,2018-02-11 07:23:09.140,0.181,2
28,2018-02-11 07:23:09.302,0.162,2
28,2018-02-11 07:23:09.475,0.173,2
28,2018-02-11 07:23:09.673,0.198,2
28,2018-02-11 07:23:09.883,0.21,2
28,2018-02-11 07:23:10.464,0.581,2
28,2018-02-11 07:23:11.023,0.559,2
28,2018-02-11 07:23:11.227,0.204,2
28,2018-02-11 07:23:11.463,0.236,2
28,2018-02-11 07:23:11.849,0.386,2
28,2018-02-11 07:23:12.067,0.218,2
28,2018-02-11 07:23:12.265,0.198,2
28,2018-02-11 07:23:12.797,0.532,2
28,2018-02-11 07:23:12.990,0.193,2
28,2018-02-11 07:23:13.252,0.262,2
28,2018-02-11 07:23:13.462,0.21,2
28,2018-02-11 07:23:13.831,0.369,2
28,2018-02-11 07:23:14.284,0.453,2
28,2018-02-11 07:23:14.572,0.288,2
28,2018-02-11 07:23:14.778,0.206,2
28,2018-02-11 07:23:14.973,0.195,2
28,2018-02-11 07:23:15.139,0.166,2
28,2018-02-11 07:23:15.388,0.249,2
28,2018-02-11 07:23:16.095,0.707,2
28,2018-02-11 07:23:16.292,0.197,2
28,2018-02-11 07:23:16.527,0.235,2
28,2018-02-11 07:23:16.812,0.285,2
28,2018-02-11 07:23:17.010,0.198,2
28,2018-02-11 07:23:17.199,0.189,2
28,2018-02-11 07:23:17.495,0.296,2
28,2018-02-11 07:23:17.727,0.232,2
28,2018-02-11 07:23:17.934,0.207,2
28,2018-02-11 07:23:18.152,0.218,2
28,2018-02-11 07:23:18.359,0.207,2
28,2018-02-11 07:23:18.743,0.384,2
28,2018-02-11 07:23:19.077,0.334,2
28,2018-02-11 07:23:19.348,0.271,2
28,2018-02-11 07:23:19.578,0.23,2
28,2018-02-11 07:23:19.799,0.221,2
28,2018-02-11 07:23:19.959,0.16,2
28,2018-02-11 07:23:20.162,0.203,2
28,2018-02-11 07:23:20.337,0.175,2
28,2018-02-11 07:23:21.508,1.171,2
28,2018-02-11 07:23:21.707,0.199,2
28,2018-02-11 07:23:22.812,1.105,2
28,2018-02-11 07:23:22.999,0.187,2
28,2018-02-11 07:23:23.210,0.211,2
28,2018-02-11 07:23:23.274,0.064,2
28,2018-02-11 07:23:23.481,0.207,2
28,2018-02-11 07:23:23.700,0.219,2
28,2018-02-11 07:23:23.900,0.2,2
28,2018-02-11 07:23:24.698,0.798,2
28,2018-02-11 07:23:24.908,0.21,2
28,2018-02-11 07:23:25.013,0.105,2
28,2018-02-11 07:23:25.227,0.214,2
28,2018-02-11 07:23:26.172,0.945,2
28,2018-02-11 07:23:26.369,0.197,2
28,2018-02-11 07:23:26.550,0.181,2
28,2018-02-11 07:23:26.735,0.185,2
28,2018-02-11 07:23:26.966,0.231,2
28,2018-02-11 07:23:27.599,0.633,2
28,2018-02-11 07:23:27.829,0.23,2
28,2018-02-11 07:23:28.000,0.171,2
28,2018-02-11 07:23:28.173,0.173,2
28,2018-02-11 07:32:47.668,559.495,2
28,2018-02-11 07:32:47.912,0.244,2
28,2018-02-11 07:32:48.166,0.254,2
28,2018-02-11 07:32:48.613,0.447,2
28,2018-02-11 07:32:48.845,0.232,2
28,2018-02-11 07:32:49.038,0.193,2
28,2018-02-11 07:32:49.254,0.216,2
28,2018-02-11 07:32:49.402,0.148,2
28,2018-02-11 07:32:49.721,0.319,2
28,2018-02-11 07:32:49.986,0.265,2
28,2018-02-11 07:32:50.196,0.21,2
28,2018-02-11 07:32:50.739,0.543,2
28,2018-02-11 07:32:50.949,0.21,2
28,2018-02-11 07:32:51.140,0.191,2
28,2018-02-11 07:32:51.351,0.211,2
28,2018-02-11 07:32:51.551,0.2,2
28,2018-02-11 07:32:51.780,0.229,2
28,2018-02-11 07:32:53.412,1.632,2
28,2018-02-11 07:32:53.684,0.272,2
28,2018-02-11 07:32:53.879,0.195,2
28,2018-02-11 07:32:54.165,0.286,2
28,2018-02-11 07:32:54.293,0.128,2
28,2018-02-11 07:32:54.615,0.322,2
28,2018-02-11 07:32:54.823,0.208,2
28,2018-02-11 07:32:55.004,0.181,2
28,2018-02-11 07:32:55.479,0.475,2
28,2018-02-11 07:32:55.912,0.433,2
28,2018-02-11 07:32:56.111,0.199,2
28,2018-02-11 07:32:56.294,0.183,2
28,2018-02-11 07:32:56.607,0.313,2
28,2018-02-11 07:32:56.803,0.196,2
28,2018-02-11 07:32:56.966,0.163,2
28,2018-02-11 07:32:57.170,0.204,2
28,2018-02-11 07:32:58.392,1.222,2
28,2018-02-11 07:32:58.761,0.369,2
28,2018-02-11 07:32:59.003,0.242,2
28,2018-02-11 07:32:59.178,0.175,2
28,2018-02-11 07:32:59.822,0.644,2
28,2018-02-11 07:33:00.600,0.778,2
28,2018-02-11 07:33:00.861,0.261,2
28,2018-02-11 07:33:01.102,0.241,2
28,2018-02-11 07:33:01.374,0.272,2
28,2018-02-11 07:33:01.594,0.22,2
28,2018-02-11 07:33:01.801,0.207,2
28,2018-02-11 07:33:02.095,0.294,2
28,2018-02-11 07:33:03.291,1.196,2
28,2018-02-11 07:33:04.619,1.328,2
28,2018-02-11 07:33:04.858,0.239,2
28,2018-02-11 07:33:06.126,1.268,2
28,2018-02-11 07:33:06.273,0.147,2
28,2018-02-11 07:33:06.425,0.152,2
28,2018-02-11 07:33:06.611,0.186,2
28,2018-02-11 07:33:07.314,0.703,2
28,2018-02-11 07:33:08.312,0.998,2
28,2018-02-11 07:33:08.575,0.263,2
28,2018-02-11 07:33:08.751,0.176,2
28,2018-02-11 07:33:08.935,0.184,2
28,2018-02-11 07:33:09.081,0.146,2
28,2018-02-11 07:33:19.828,10.747,2
28,2018-02-11 07:33:20.049,0.221,2
28,2018-02-11 07:33:20.260,0.211,2
28,2018-02-11 07:33:20.458,0.198,2
28,2018-02-11 07:33:20.637,0.179,2
28,2018-02-11 07:33:20.953,0.316,2
28,2018-02-11 07:33:21.386,0.433,2
28,2018-02-11 07:33:21.591,0.205,2
28,2018-02-11 07:33:21.806,0.215,2
28,2018-02-11 07:33:23.484,1.678,2
28,2018-02-11 07:33:23.721,0.237,2
28,2018-02-11 07:33:23.922,0.201,2
28,2018-02-11 07:33:25.117,1.195,2
28,2018-02-11 07:33:26.106,0.989,2
28,2018-02-11 07:33:26.835,0.729,2
28,2018-02-11 07:33:27.095,0.26,2
28,2018-02-11 07:34:29.735,62.64,2
28,2018-02-11 07:34:30.012,0.277,2
28,2018-02-11 07:34:30.350,0.338,2
28,2018-02-11 07:34:30.530,0.18,2
28,2018-02-11 07:34:30.862,0.332,2
28,2018-02-11 07:34:31.224,0.362,2
28,2018-02-11 07:34:31.431,0.207,2
28,2018-02-11 07:34:31.662,0.231,2
28,2018-02-11 07:34:31.962,0.3,2
28,2018-02-11 07:34:32.867,0.905,2
28,2018-02-11 07:34:33.093,0.226,2
28,2018-02-11 07:34:33.280,0.187,2
28,2018-02-11 07:34:33.478,0.198,2
28,2018-02-11 07:34:33.794,0.316,2
28,2018-02-11 07:34:34.316,0.522,2
28,2018-02-11 07:34:34.644,0.328,2
28,2018-02-11 07:34:35.485,0.841,2
28,2018-02-11 07:34:35.677,0.192,2
28,2018-02-11 07:34:35.877,0.2,2
28,2018-02-11 07:34:36.043,0.166,2
28,2018-02-11 07:34:37.230,1.187,2
28,2018-02-11 07:34:37.801,0.571,2
28,2018-02-11 07:34:38.015,0.214,2
28,2018-02-11 07:34:38.202,0.187,2
28,2018-02-11 07:34:38.603,0.401,2
28,2018-02-11 07:34:38.921,0.318,2
28,2018-02-11 07:34:39.146,0.225,2
28,2018-02-11 07:34:39.457,0.311,2
28,2018-02-11 07:34:39.766,0.309,2
28,2018-02-11 07:34:39.995,0.229,2
28,2018-02-11 07:34:40.353,0.358,2
28,2018-02-11 07:34:40.569,0.216,2
28,2018-02-11 07:34:40.754,0.185,2
28,2018-02-11 07:34:40.948,0.194,2
28,2018-02-11 07:34:41.218,0.27,2
28,2018-02-11 07:34:41.433,0.215,2
28,2018-02-11 07:34:41.668,0.235,2
28,2018-02-11 07:34:41.854,0.186,2
28,2018-02-11 07:34:42.198,0.344,2
28,2018-02-11 07:34:42.451,0.253,2
28,2018-02-11 07:34:43.052,0.601,2
28,2018-02-11 07:34:44.171,1.119,2
28,2018-02-11 07:34:44.402,0.231,2
28,2018-02-11 07:34:44.658,0.256,2
28,2018-02-11 07:34:44.841,0.183,2
28,2018-02-11 07:34:45.300,0.459,2
28,2018-02-11 07:34:45.555,0.255,2
28,2018-02-11 07:34:45.794,0.239,2
28,2018-02-11 07:34:46.129,0.335,2
28,2018-02-11 07:34:46.693,0.564,2
28,2018-02-11 07:34:46.890,0.197,2
28,2018-02-11 07:34:47.118,0.228,2
28,2018-02-11 07:34:47.428,0.31,2
28,2018-02-11 07:34:47.633,0.205,2
28,2018-02-11 07:34:47.907,0.274,2
28,2018-02-11 07:34:48.105,0.198,2
28,2018-02-11 07:34:48.491,0.386,2
28,2018-02-11 07:34:49.168,0.677,2
28,2018-02-11 07:34:49.828,0.66,2
28,2018-02-11 07:34:50.161,0.333,2
28,2018-02-11 07:34:50.468,0.307,2
28,2018-02-11 07:34:50.718,0.25,2
28,2018-02-11 07:34:50.910,0.192,2
28,2018-02-11 07:34:51.255,0.345,2
28,2018-02-11 07:34:51.627,0.372,2
28,2018-02-11 07:34:51.854,0.227,2
28,2018-02-11 07:34:52.177,0.323,2
28,2018-02-11 07:34:52.372,0.195,2
28,2018-02-11 07:34:53.616,1.244,2
28,2018-02-11 07:34:53.758,0.142,2
28,2018-02-11 07:34:53.925,0.167,2
28,2018-02-11 07:34:54.141,0.216,2
28,2018-02-11 07:34:54.395,0.254,2
28,2018-02-11 07:34:54.603,0.208,2
28,2018-02-11 07:34:54.787,0.184,2
28,2018-02-11 07:34:54.977,0.19,2
28,2018-02-11 07:34:55.552,0.575,2
28,2018-02-11 07:34:55.781,0.229,2
28,2018-02-11 07:34:56.037,0.256,2
28,2018-02-11 07:34:56.449,0.412,2
28,2018-02-11 07:34:56.674,0.225,2
28,2018-02-11 07:34:56.882,0.208,2
28,2018-02-11 07:34:57.606,0.724,2
28,2018-02-11 07:34:57.875,0.269,2
28,2018-02-11 07:34:58.102,0.227,2
28,2018-02-11 07:34:59.340,1.238,2
28,2018-02-11 07:35:00.534,1.194,2
28,2018-02-11 07:35:00.575,0.041,2
28,2018-02-11 07:35:00.776,0.201,2
28,2018-02-11 07:35:01.015,0.239,2
28,2018-02-11 07:35:01.189,0.174,2
28,2018-02-11 07:35:01.457,0.268,2
28,2018-02-11 07:35:01.857,0.4,2
28,2018-02-11 07:35:02.109,0.252,2
28,2018-02-11 07:35:02.349,0.24,2
28,2018-02-11 07:35:02.597,0.248,2
28,2018-02-11 07:35:02.838,0.241,2
28,2018-02-11 07:35:03.098,0.26,2
28,2018-02-11 07:35:03.363,0.265,2
28,2018-02-11 07:35:04.064,0.701,2
28,2018-02-11 07:35:04.491,0.427,2
28,2018-02-11 07:35:05.114,0.623,2
28,2018-02-11 07:35:05.356,0.242,2
28,2018-02-11 07:35:05.663,0.307,2
28,2018-02-11 07:35:05.914,0.251,2
28,2018-02-11 07:35:06.262,0.348,2
28,2018-02-11 07:35:11.296,5.034,2
28,2018-02-11 07:35:11.705,0.409,2
28,2018-02-11 07:35:12.103,0.398,2
28,2018-02-11 07:35:12.304,0.201,2
28,2018-02-11 07:35:12.484,0.18,2
28,2018-02-11 07:35:12.870,0.386,2
28,2018-02-11 07:35:13.229,0.359,2
28,2018-02-11 07:35:13.486,0.257,2
28,2018-02-11 07:35:13.745,0.259,2
28,2018-02-11 07:35:13.965,0.22,2
28,2018-02-11 07:35:18.940,4.975,2
28,2018-02-11 07:35:19.197,0.257,2
28,2018-02-11 07:35:19.402,0.205,2
28,2018-02-11 07:35:19.674,0.272,2
28,2018-02-11 07:35:20.685,1.011,2
28,2018-02-11 07:35:28.800,8.115,2
28,2018-02-11 07:35:29.862,1.062,2
28,2018-02-11 07:35:30.063,0.201,2
28,2018-02-11 07:35:30.232,0.169,2
28,2018-02-11 07:35:30.587,0.355,2
28,2018-02-11 07:35:30.936,0.349,2
28,2018-02-11 07:35:31.536,0.6,2
28,2018-02-11 07:35:31.887,0.351,2
28,2018-02-11 07:35:32.107,0.22,2
28,2018-02-11 07:35:32.293,0.186,2
28,2018-02-11 07:35:45.749,13.456,2
28,2018-02-11 07:35:46.003,0.254,2
28,2018-02-11 07:35:46.296,0.293,2
28,2018-02-11 07:35:46.568,0.272,2
28,2018-02-11 07:35:46.868,0.3,2
28,2018-02-11 07:35:47.075,0.207,2
28,2018-02-11 07:35:47.272,0.197,2
28,2018-02-11 07:35:47.560,0.288,2
28,2018-02-11 07:35:48.077,0.517,2
28,2018-02-11 07:35:48.270,0.193,2
28,2018-02-11 07:35:48.475,0.205,2
28,2018-02-11 07:35:49.060,0.585,2
28,2018-02-11 07:35:49.275,0.215,2
28,2018-02-11 07:35:49.467,0.192,2
28,2018-02-11 07:35:49.711,0.244,2
28,2018-02-11 07:35:50.151,0.44,2
28,2018-02-11 07:35:50.353,0.202,2
28,2018-02-11 07:35:50.524,0.171,2
