7.812500,136.718750,339.843750,2
7.812500,148.437500,171.875000,2
42.968750,167.968750,468.750000,2
42.968750,167.968750,488.281250,2
46.875000,148.437500,195.312500,2
54.687500,226.562500,253.906250,2
58.593750,210.937500,242.187500,2
70.312500,253.906250,46.875000,2
78.125000,27.343750,320.312500,2
78.125000,27.343750,347.656250,2
78.125000,27.343750,468.750000,2
82.031250,171.875000,7.812500,2
93.750000,246.093750,343.750000,2
140.625000,386.718750,402.343750,2
152.343750,132.812500,222.656250,2
152.343750,171.875000,66.406250,2
152.343750,296.875000,378.906250,2
152.343750,378.906250,85.937500,2
152.343750,378.906250,242.187500,2
152.343750,378.906250,296.875000,2
152.343750,472.656250,121.093750,2
160.156250,312.500000,97.656250,2
160.156250,312.500000,390.625000,2
167.968750,152.343750,429.687500,2
167.968750,152.343750,433.593750,2
167.968750,406.250000,179.687500,2
167.968750,429.687500,152.343750,2
167.968750,433.593750,179.687500,2
167.968750,472.656250,199.218750,2
195.312500,226.562500,23.437500,2
261.718750,39.062500,187.500000,2
261.718750,121.093750,308.593750,2
289.062500,50.781250,89.843750,2
289.062500,339.843750,74.218750,2
304.687500,113.281250,488.281250,2
304.687500,167.968750,42.968750,2
304.687500,441.406250,19.531250,2
308.593750,152.343750,222.656250,2
308.593750,250.000000,132.812500,2
308.593750,273.437500,152.343750,2
320.312500,125.000000,468.750000,2
324.218750,152.343750,250.000000,2
324.218750,355.468750,132.812500,2
328.125000,85.937500,152.343750,2
375.000000,492.187500,93.750000,2
382.812500,15.625000,42.968750,2
382.812500,23.437500,269.531250,2
390.625000,66.406250,82.031250,2
390.625000,70.312500,82.031250,2
390.625000,203.125000,226.562500,2
390.625000,308.593750,367.187500,2
406.250000,343.750000,89.843750,2
429.687500,167.968750,152.343750,2
437.500000,152.343750,417.968750,2
437.500000,328.125000,140.625000,2
464.843750,214.843750,382.812500,2
468.750000,347.656250,125.000000,2
480.468750,74.218750,15.625000,2
484.375000,70.312500,54.687500,2
3.906250,179.687500,371.093750,1
54.687500,242.187500,437.500000,1
58.593750,175.781250,195.312500,1
58.593750,242.187500,425.781250,1
140.625000,269.531250,281.250000,1
140.625000,371.093750,425.781250,1
152.343750,417.968750,289.062500,1
269.531250,375.000000,140.625000,1
335.937500,238.281250,496.093750,1
367.187500,230.468750,214.843750,1
371.093750,27.343750,414.062500,1
371.093750,203.125000,289.062500,1
414.062500,371.093750,468.750000,1
429.687500,93.750000,136.718750,1
449.218750,19.531250,152.343750,1
1.953125,87.890625,167.968750,0
5.859375,167.968750,406.250000,0
11.718750,29.296875,85.937500,0
19.531250,166.015625,423.828125,0
19.531250,308.593750,382.812500,0
21.484375,78.125000,125.000000,0
25.390625,277.343750,375.000000,0
27.343750,121.093750,173.828125,0
29.296875,3.906250,74.218750,0
29.296875,85.937500,361.328125,0
29.296875,148.437500,5.859375,0
31.250000,58.593750,87.890625,0
31.250000,87.890625,1.953125,0
31.250000,87.890625,58.593750,0
31.250000,167.968750,152.343750,0
31.250000,433.593750,21.484375,0
33.203125,148.437500,384.765625,0
33.203125,216.796875,257.812500,0
35.156250,156.250000,365.234375,0
35.156250,164.062500,458.984375,0
42.968750,162.109375,236.328125,0
42.968750,283.203125,410.156250,0
44.921875,93.750000,181.640625,0
44.921875,109.375000,392.578125,0
44.921875,466.796875,478.515625,0
44.921875,472.656250,5.859375,0
44.921875,474.609375,431.640625,0
44.921875,476.562500,5.859375,0
44.921875,476.562500,162.109375,0
46.875000,80.078125,54.687500,0
50.781250,439.453125,123.046875,0
52.734375,121.093750,167.968750,0
56.640625,76.171875,148.437500,0
58.593750,132.812500,292.968750,0
58.593750,365.234375,412.109375,0
60.546875,386.718750,376.953125,0
60.546875,468.750000,169.921875,0
62.500000,27.343750,443.359375,0
62.500000,250.000000,115.234375,0
64.453125,74.218750,240.234375,0
64.453125,167.968750,417.968750,0
64.453125,412.109375,476.562500,0
66.406250,246.093750,7.812500,0
76.171875,191.406250,406.250000,0
78.125000,119.140625,220.703125,0
78.125000,328.125000,119.140625,0
85.937500,91.796875,109.375000,0
85.937500,140.625000,314.453125,0
85.937500,287.109375,248.046875,0
87.890625,31.250000,5.859375,0
87.890625,31.250000,431.640625,0
87.890625,60.546875,167.968750,0
87.890625,72.265625,162.109375,0
87.890625,101.562500,17.578125,0
87.890625,101.562500,126.953125,0
87.890625,101.562500,179.687500,0
87.890625,144.531250,123.046875,0
87.890625,253.906250,15.625000,0
89.843750,97.656250,253.906250,0
95.703125,103.515625,234.375000,0
97.656250,208.984375,416.015625,0
97.656250,236.328125,80.078125,0
99.609375,302.734375,107.421875,0
99.609375,302.734375,175.781250,0
99.609375,302.734375,177.734375,0
99.609375,306.640625,314.453125,0
99.609375,314.453125,306.640625,0
101.562500,87.890625,126.953125,0
105.468750,7.812500,13.671875,0
107.421875,320.312500,29.296875,0
109.375000,162.109375,240.234375,0
109.375000,191.406250,431.640625,0
109.375000,451.171875,33.203125,0
111.328125,121.093750,324.218750,0
113.281250,25.390625,44.921875,0
113.281250,85.937500,419.921875,0
113.281250,218.750000,232.421875,0
113.281250,458.984375,48.828125,0
117.187500,80.078125,324.218750,0
119.140625,443.359375,25.390625,0
125.000000,1.953125,314.453125,0
126.953125,269.531250,3.906250,0
128.906250,310.546875,410.156250,0
