0.976562,30.273438,57.617188,2
0.976562,63.476562,247.070312,2
0.976562,81.054688,209.960938,2
0.976562,90.820312,100.585938,2
0.976562,114.257812,416.015625,2
0.976562,408.203125,18.554688,2
1.953125,35.156250,54.687500,2
1.953125,51.757812,72.265625,2
1.953125,84.960938,137.695312,2
1.953125,97.656250,230.468750,2
1.953125,268.554688,187.500000,2
2.929688,45.898438,53.710938,2
2.929688,66.406250,86.914062,2
2.929688,82.031250,204.101562,2
2.929688,82.031250,221.679688,2
2.929688,256.835938,262.695312,2
3.906250,17.578125,35.156250,2
3.906250,39.062500,80.078125,2
3.906250,111.328125,176.757812,2
3.906250,151.367188,29.296875,2
3.906250,333.984375,308.593750,2
3.906250,478.515625,18.554688,2
4.882812,8.789062,150.390625,2
4.882812,85.937500,94.726562,2
4.882812,159.179688,226.562500,2
4.882812,189.453125,234.375000,2
4.882812,261.718750,320.312500,2
5.859375,34.179688,59.570312,2
5.859375,46.875000,80.078125,2
5.859375,175.781250,285.156250,2
5.859375,422.851562,452.148438,2
6.835938,33.203125,90.820312,2
6.835938,56.640625,65.429688,2
6.835938,66.406250,161.132812,2
6.835938,109.375000,146.484375,2
6.835938,242.187500,282.226562,2
6.835938,342.773438,253.906250,2
7.812500,19.531250,37.109375,2
7.812500,134.765625,399.414062,2
8.789062,105.468750,288.085938,2
8.789062,119.140625,122.070312,2
8.789062,133.789062,231.445312,2
8.789062,204.101562,271.484375,2
9.765625,2.929688,65.429688,2
9.765625,22.460938,145.507812,2
9.765625,24.414062,125.976562,2
9.765625,41.015625,182.617188,2
9.765625,45.898438,137.695312,2
9.765625,47.851562,72.265625,2
9.765625,73.242188,184.570312,2
9.765625,76.171875,167.968750,2
9.765625,78.125000,180.664062,2
9.765625,83.007812,96.679688,2
9.765625,96.679688,117.187500,2
9.765625,187.500000,478.515625,2
9.765625,206.054688,227.539062,2
9.765625,340.820312,361.328125,2
10.742188,20.507812,49.804688,2
10.742188,40.039062,68.359375,2
10.742188,41.992188,69.335938,2
10.742188,44.921875,121.093750,2
10.742188,46.875000,96.679688,2
10.742188,54.687500,104.492188,2
10.742188,79.101562,37.109375,2
10.742188,140.625000,269.531250,2
10.742188,234.375000,308.593750,2
10.742188,254.882812,387.695312,2
10.742188,353.515625,106.445312,2
11.718750,29.296875,203.125000,2
11.718750,86.914062,281.250000,2
11.718750,351.562500,396.484375,2
11.718750,362.304688,477.539062,2
12.695312,29.296875,94.726562,2
12.695312,32.226562,59.570312,2
12.695312,39.062500,20.507812,2
12.695312,217.773438,262.695312,2
12.695312,240.234375,342.773438,2
13.671875,20.507812,49.804688,2
13.671875,38.085938,89.843750,2
13.671875,121.093750,130.859375,2
13.671875,142.578125,224.609375,2
13.671875,146.484375,437.500000,2
13.671875,308.593750,499.023438,2
13.671875,350.585938,348.632812,2
14.648438,62.500000,261.718750,2
14.648438,68.359375,125.976562,2
14.648438,69.335938,224.609375,2
14.648438,93.750000,195.312500,2
14.648438,102.539062,125.976562,2
14.648438,121.093750,197.265625,2
