76.171875,253.906250,267.578125,2
101.562500,345.703125,179.687500,2
154.296875,496.093750,191.406250,2
185.546875,498.046875,310.546875,2
208.984375,142.578125,312.500000,2
429.687500,138.671875,148.437500,2
1.953125,5.859375,31.250000,-2
1.953125,11.718750,33.203125,-2
1.953125,23.437500,50.781250,-2
1.953125,27.343750,390.625000,-2
1.953125,72.265625,97.656250,-2
1.953125,80.078125,9.765625,-2
1.953125,328.125000,23.437500,-2
5.859375,31.250000,35.156250,-2
7.812500,56.640625,138.671875,-2
11.718750,23.437500,85.937500,-2
11.718750,373.046875,273.437500,-2
13.671875,33.203125,443.359375,-2
13.671875,35.156250,177.734375,-2
13.671875,115.234375,308.593750,-2
13.671875,275.390625,429.687500,-2
15.625000,42.968750,54.687500,-2
15.625000,193.359375,85.937500,-2
19.531250,33.203125,56.640625,-2
19.531250,56.640625,70.312500,-2
19.531250,275.390625,361.328125,-2
23.437500,29.296875,13.671875,-2
23.437500,123.046875,283.203125,-2
33.203125,150.390625,246.093750,-2
37.109375,11.718750,42.968750,-2
37.109375,58.593750,80.078125,-2
37.109375,72.265625,113.281250,-2
37.109375,160.156250,191.406250,-2
42.968750,50.781250,164.062500,-2
44.921875,48.828125,458.984375,-2
44.921875,62.500000,111.328125,-2
44.921875,72.265625,328.125000,-2
44.921875,162.109375,328.125000,-2
44.921875,263.671875,1.953125,-2
44.921875,273.437500,410.156250,-2
46.875000,68.359375,210.937500,-2
46.875000,341.796875,273.437500,-2
50.781250,146.484375,156.250000,-2
52.734375,117.187500,128.906250,-2
54.687500,427.734375,9.765625,-2
56.640625,60.546875,173.828125,-2
56.640625,85.937500,117.187500,-2
56.640625,85.937500,236.328125,-2
56.640625,177.734375,236.328125,-2
58.593750,312.500000,37.109375,-2
60.546875,89.843750,287.109375,-2
60.546875,248.046875,353.515625,-2
68.359375,74.218750,494.140625,-2
68.359375,427.734375,17.578125,-2
70.312500,484.375000,404.296875,-2
72.265625,17.578125,27.343750,-2
72.265625,25.390625,35.156250,-2
74.218750,121.093750,460.937500,-2
76.171875,91.796875,171.875000,-2
78.125000,25.390625,398.437500,-2
80.078125,85.937500,156.250000,-2
80.078125,107.421875,314.453125,-2
82.031250,126.953125,166.015625,-2
91.796875,109.375000,328.125000,-2
99.609375,298.828125,398.437500,-2
99.609375,453.125000,494.140625,-2
109.375000,130.859375,384.765625,-2
111.328125,5.859375,17.578125,-2
113.281250,74.218750,33.203125,-2
117.187500,306.640625,330.078125,-2
117.187500,320.312500,380.859375,-2
119.140625,390.625000,408.203125,-2
121.093750,128.906250,275.390625,-2
123.046875,343.750000,425.781250,-2
125.000000,130.859375,134.765625,-2
126.953125,19.531250,273.437500,-2
126.953125,238.281250,464.843750,-2
126.953125,248.046875,332.031250,-2
134.765625,166.015625,21.484375,-2
134.765625,320.312500,23.437500,-2
140.625000,76.171875,111.328125,-2
144.531250,103.515625,164.062500,-2
162.109375,494.140625,23.437500,-2
164.062500,33.203125,50.781250,-2
